Pais;Cliente;Pacote;VC;Canal;Tecnología;Categoría;Disponibilidad
Uruguay;Abono Mensual;Plata;906;Radio Caracol;Radio;Radio;Si
Uruguay;Abono Mensual;Plata;1206;Todo Noticias (TN);HD;Mundo;No
Uruguay;Abono Mensual;Plata;1325;ESPN Mas;HD;Deportes;No
Uruguay;Abono Mensual;Plata;2184;Clic Rural;HD;Variedades;Si
Uruguay;Abono Mensual;Plata;2190;Monte Carlo TV;HD;Nacional;Si
Uruguay;Abono Mensual;Plata;2192;Teledoce;HD;Nacional;Si
Uruguay;Abono Mensual;Plata;2193;Saeta;HD;Nacional;Si
Uruguay;Abono Mensual;Plata;2199;KZO;HD;Variedades;Si
Uruguay;Abono Mensual;Plata;2200;DNews;HD;Mundo;Si
Uruguay;Abono Mensual;Plata;2202;La Nación+;HD;Mundo;Si
Uruguay;Abono Mensual;Plata;2206;Canal 26;HD;Mundo;No
Uruguay;Abono Mensual;Plata;2210;Canal América;HD;Mundo;No
Uruguay;Abono Mensual;Plata;2212;Canal 9;HD;Mundo;Si
Uruguay;Abono Mensual;Plata;2216;Argentina 12;HD;Mundo;No
Uruguay;Abono Mensual;Plata;2300;DSports Argentina;HD;Deportes;Si
Uruguay;Abono Mensual;Plata;2310;DSports Uruguay;HD;Deportes;Si
Uruguay;Abono Mensual;Plata;2312;DSports 2;HD;Deportes;Si
Uruguay;Abono Mensual;Plata;2313;DSports+;HD;Deportes;Si
Uruguay;Abono Mensual;Plata;2320;TyC Sports;HD;Deportes;No
Uruguay;Abono Mensual;Plata;2321;ESPN;HD;Deportes;Si
Uruguay;Abono Mensual;Plata;2322;ESPN 2;HD;Deportes;Si
Uruguay;Abono Mensual;Plata;2323;ESPN 3;HD;Deportes;Si
Uruguay;Abono Mensual;Plata;2325;ESPN 4;HD;Deportes;No
Uruguay;Abono Mensual;Plata;2326;Fox Sports 3;HD;Deportes;No
Uruguay;Abono Mensual;Plata;2327;Fox Sports 2;HD;Deportes;No
Uruguay;Abono Mensual;Plata;2340;The Golf Channel;HD;Deportes;No
Uruguay;Abono Mensual;Plata;2400;Disney Junior;HD;Infantil;Si
Uruguay;Abono Mensual;Plata;2402;Cartoon Network;HD;Infantil;Si
Uruguay;Abono Mensual;Plata;2404;Discovery Kids;HD;Infantil;Si
Uruguay;Abono Mensual;Plata;2406;Nick Jr.;HD;Infantil;No
Uruguay;Abono Mensual;Plata;2408;Disney Channel;HD;Infantil;Si
Uruguay;Abono Mensual;Plata;2410;Nickelodeon;HD;Infantil;Si
Uruguay;Abono Mensual;Plata;2416;Plim Plim;HD;Infantil;Si
Uruguay;Abono Mensual;Plata;2418;El Reino Infantil;HD;Infantil;Si
Uruguay;Abono Mensual;Plata;2420;Discovery Home & Health;HD;Variedades;Si
Uruguay;Abono Mensual;Plata;2422;History Channel;HD;Variedades;Si
