Pais;Cliente;Pacote;VC;Canal;Tecnología;Categoría;Disponibilidad
Barbados;Prepago;Prepaid Loaded;1508;Studio Universal HD;HD;Series Y Peliculas;Si
Barbados;Prepago;Prepaid Loaded;1509;Cinemax HD;HD;Series Y Peliculas;Si
Barbados;Prepago;Prepaid Loaded;1510;Paramount Channel HD;HD;Series Y Peliculas;Si
Barbados;Prepago;Prepaid Loaded;1513;DHE HD;HD;Series Y Peliculas;Si
Barbados;Prepago;Prepaid Loaded;1518;Space HD;HD;Series Y Peliculas;Si
Barbados;Prepago;Prepaid Loaded;1610;DSports HD;HD;Deportes;Si
Barbados;Prepago;Prepaid Loaded;1612;DSports 2 HD;HD;Deportes;Si
Barbados;Prepago;Prepaid Loaded;1620;DSports Fight HD;HD;Deportes;Si
Barbados;Prepago;Prepaid Loaded;1621;ESPN Caribbean HD;HD;Deportes;Si
Barbados;Prepago;Prepaid Loaded;1628;The Golf Channel LA HD;HD;Deportes;Si
Barbados;Prepago;Prepaid Loaded;1667;Flow Sports Network HD;HD;Deportes;Si
Barbados;Prepago;Prepaid Loaded;1730;National Geographic HD;HD;Ciencia Y Cultura;Si
Barbados;Prepago;Prepaid Loaded;1732;Discovery Channel HD;HD;Ciencia Y Cultura;Si
Barbados;Prepago;Prepaid Loaded;1734;Animal Planet HD;HD;Ciencia Y Cultura;Si
Barbados;Prepago;Prepaid Loaded;1740;Discovery Travel & Living Channel (TLC) HD;HD;Hogar Y Variedades;Si
Barbados;Prepago;Prepaid Loaded;1742;History Channel LA HD;HD;Ciencia Y Cultura;Si
Barbados;Prepago;Prepaid Loaded;1744;History 2 LA HD;HD;Ciencia Y Cultura;Si
Barbados;Prepago;Prepaid Slim;131;CNC3;SD;Noticias;Si
Barbados;Prepago;Prepaid Slim;134;Synergy;SD;Nacional;Si
Barbados;Prepago;Prepaid Slim;201;OnDIRECTV;SD;Hogar Y Variedades;Si
Barbados;Prepago;Prepaid Slim;202;Star Channel;SD;Series Y Peliculas;Si
Barbados;Prepago;Prepaid Slim;203;GSN;SD;Hogar Y Variedades;Si
Barbados;Prepago;Prepaid Slim;206;Warner Channel;SD;Series Y Peliculas;Si
Barbados;Prepago;Prepaid Slim;207;A&E LA;SD;Series Y Peliculas;Si
Barbados;Prepago;Prepaid Slim;208;Sony East;SD;Series Y Peliculas;Si
Barbados;Prepago;Prepaid Slim;209;AXN;SD;Series Y Peliculas;Si
Barbados;Prepago;Prepaid Slim;216;TeenNick;SD;Infantil;Si
Barbados;Prepago;Prepaid Slim;217;FX;SD;Series Y Peliculas;Si
Barbados;Prepago;Prepaid Slim;218;Universal TV;SD;Series Y Peliculas;Si
Barbados;Prepago;Prepaid Slim;220;Adult Swim;SD;Infantil;Si
Barbados;Prepago;Prepaid Slim;222;E! Entertainment;SD;Hogar Y Variedades;Si
Barbados;Prepago;Prepaid Slim;223;Investigation Discovery (ID);SD;Ciencia Y Cultura;Si
Barbados;Prepago;Prepaid Slim;228;Lifetime LA;SD;Series Y Peliculas;Si
Barbados;Prepago;Prepaid Slim;229;Discovery Home & Health;SD;Hogar Y Variedades;Si
Barbados;Prepago;Prepaid Slim;233;Food Network US;SD;Gastronómico;Si
Barbados;Prepago;Prepaid Slim;250;HGTV US;SD;Hogar Y Variedades;Si
Barbados;Prepago;Prepaid Slim;253;BET;SD;Hogar Y Variedades;Si
Barbados;Prepago;Prepaid Slim;304;Cartoon Network;SD;Infantil;Si
Barbados;Prepago;Prepaid Slim;314;Disney Channel;SD;Infantil;Si
Barbados;Prepago;Prepaid Slim;315;Disney Junior;SD;Infantil;Si
Barbados;Prepago;Prepaid Slim;318;Nat Geo Kids;SD;Infantil;Si
Barbados;Prepago;Prepaid Slim;334;Cartoonito;SD;Infantil;Si
Barbados;Prepago;Prepaid Slim;358;DayStar;SD;Religioso;Si
Barbados;Prepago;Prepaid Slim;502;TNT;SD;Series Y Peliculas;Si
Barbados;Prepago;Prepaid Slim;507;Cinecanal;SD;Series Y Peliculas;Si
Barbados;Prepago;Prepaid Slim;508;Studio Universal;SD;Series Y Peliculas;Si
Barbados;Prepago;Prepaid Slim;518;Space;SD;Series Y Peliculas;Si
Barbados;Prepago;Prepaid Slim;600;DSports Portal;SD;Deportes;Si
Barbados;Prepago;Prepaid Slim;610;Dsports;SD;Deportes;Si
Barbados;Prepago;Prepaid Slim;620;DSports Fight;SD;Deportes;Si
Barbados;Prepago;Prepaid Slim;621;ESPN Caribbean;SD;Deportes;Si
Barbados;Prepago;Prepaid Slim;622;ESPN 2 Caribbean;SD;Deportes;Si
Barbados;Prepago;Prepaid Slim;702;CNN;SD;Noticias;Si
Barbados;Prepago;Prepaid Slim;706;CNN International;SD;Noticias;Si
Barbados;Prepago;Prepaid Slim;710;Bloomberg;SD;Noticias;Si
Barbados;Prepago;Prepaid Slim;730;National Geographic;SD;Ciencia Y Cultura;Si
Barbados;Prepago;Prepaid Slim;732;Discovery Channel;SD;Ciencia Y Cultura;Si
Barbados;Prepago;Prepaid Slim;734;Animal Planet;SD;Ciencia Y Cultura;Si
Barbados;Prepago;Prepaid Slim;740;Discovery Travel & Living Channel (TLC);SD;Hogar Y Variedades;Si
Barbados;Prepago;Prepaid Slim;742;History Channel LA;SD;Ciencia Y Cultura;Si
Barbados;Prepago;Prepaid Slim;744;History 2 LA;SD;Ciencia Y Cultura;Si
Barbados;Prepago;Prepaid Slim;768;BBC News;SD;Informativo;Si
Curazao;Pospago;A La Carta;776;Globo Internacional;SD;Nacional;Si
Curazao;Pospago;A La Carta;788;VTV;SD;Nacional;Si
Curazao;Pospago;Bronze;131;CNC3;SD;Noticias;Si
Curazao;Pospago;Bronze;201;OnDIRECTV;SD;Hogar Y Variedades;Si
Curazao;Pospago;Bronze;202;Star Channel;SD;Series Y Peliculas;Si
Curazao;Pospago;Bronze;203;GSN;SD;Hogar Y Variedades;Si
Curazao;Pospago;Bronze;206;Warner Channel;SD;Series Y Peliculas;Si
Curazao;Pospago;Bronze;207;A&E LA;SD;Series Y Peliculas;Si
Curazao;Pospago;Bronze;208;Sony East;SD;Series Y Peliculas;Si
Curazao;Pospago;Bronze;209;AXN;SD;Series Y Peliculas;Si
Curazao;Pospago;Bronze;210;AMC LA;SD;Series Y Peliculas;Si
Curazao;Pospago;Bronze;216;TeenNick;SD;Infantil;Si
Curazao;Pospago;Bronze;217;FX;SD;Series Y Peliculas;Si
Curazao;Pospago;Bronze;218;Universal TV;SD;Series Y Peliculas;Si
Curazao;Pospago;Bronze;219;USA Network;SD;Series Y Peliculas;Si
Curazao;Pospago;Bronze;220;Adult Swim;SD;Infantil;Si
Curazao;Pospago;Bronze;222;E! Entertainment;SD;Hogar Y Variedades;Si
Curazao;Pospago;Bronze;223;Investigation Discovery (ID);SD;Ciencia Y Cultura;Si
Curazao;Pospago;Bronze;228;Lifetime LA;SD;Series Y Peliculas;Si
Curazao;Pospago;Bronze;229;Discovery Home & Health;SD;Hogar Y Variedades;Si
Curazao;Pospago;Bronze;233;Food Network US;SD;Gastronómico;Si
Curazao;Pospago;Bronze;250;HGTV US;SD;Hogar Y Variedades;Si
Curazao;Pospago;Bronze;253;BET;SD;Hogar Y Variedades;Si
Curazao;Pospago;Bronze;264;MTV LA;SD;Musical;Si
Curazao;Pospago;Bronze;304;Cartoon Network;SD;Infantil;Si
Curazao;Pospago;Bronze;314;Disney Channel;SD;Infantil;Si
Curazao;Pospago;Bronze;315;Disney Junior;SD;Infantil;Si
Curazao;Pospago;Bronze;321;ZooMoo;SD;Infantil;Si
Curazao;Pospago;Bronze;330;Discovery Kids;SD;Infantil;Si
Curazao;Pospago;Bronze;334;Cartoonito;SD;Infantil;Si
Curazao;Pospago;Bronze;502;TNT;SD;Series Y Peliculas;Si
Curazao;Pospago;Bronze;507;Cinecanal;SD;Series Y Peliculas;Si
Curazao;Pospago;Bronze;508;Studio Universal;SD;Series Y Peliculas;Si
Curazao;Pospago;Bronze;510;Paramount Channel;SD;Series Y Peliculas;Si
Curazao;Pospago;Bronze;518;Space;SD;Series Y Peliculas;Si
Curazao;Pospago;Bronze;600;DSports Portal;SD;Deportes;Si
Curazao;Pospago;Bronze;610;Dsports;SD;Deportes;Si
Curazao;Pospago;Bronze;612;DSports 2;SD;Deportes;Si
Curazao;Pospago;Bronze;620;DSports Fight;SD;Deportes;Si
Curazao;Pospago;Bronze;621;ESPN Caribbean;SD;Deportes;Si
Curazao;Pospago;Bronze;622;ESPN 2 Caribbean;SD;Deportes;Si
Curazao;Pospago;Bronze;628;The Golf Channel LA;SD;Deportes;Si
Curazao;Pospago;Bronze;667;Flow Sports Network;SD;Deportes;Si
Curazao;Pospago;Bronze;702;CNN;SD;Noticias;Si
Curazao;Pospago;Bronze;706;CNN International;SD;Noticias;Si
Curazao;Pospago;Bronze;710;Bloomberg;SD;Noticias;Si
Curazao;Pospago;Bronze;730;National Geographic;SD;Ciencia Y Cultura;Si
Curazao;Pospago;Bronze;732;Discovery Channel;SD;Ciencia Y Cultura;Si
Curazao;Pospago;Bronze;734;Animal Planet;SD;Ciencia Y Cultura;Si
Curazao;Pospago;Bronze;740;Discovery Travel & Living Channel (TLC);SD;Hogar Y Variedades;Si
Curazao;Pospago;Bronze;742;History Channel LA;SD;Ciencia Y Cultura;Si
Curazao;Pospago;Bronze;744;History 2 LA;SD;Ciencia Y Cultura;Si
Curazao;Pospago;Bronze;746;Film & Arts;SD;Ciencia Y Cultura;Si
Curazao;Pospago;Bronze;768;BBC News;SD;Informativo;Si
Curazao;Pospago;Direct International;766;Rai Italia;SD;Nacional;Si
Curazao;Pospago;Direct International;770;Deutsche Welle (DW);SD;Noticias;Si
Curazao;Pospago;Direct International;778;RTP Internacional;SD;Nacional;Si
Curazao;Pospago;Direct International;782;NHK World;SD;Informativo;Si
Curazao;Pospago;Directv Latino (Premium);127;DShow;SD;Hogar Y Variedades;Si
Curazao;Pospago;Directv Latino (Premium);214;Atres Series;SD;Series Y Peliculas;Si
Curazao;Pospago;Directv Latino (Premium);221;¡Hola! TV;SD;Hogar Y Variedades;Si
Curazao;Pospago;Directv Latino (Premium);225;Pasiones;SD;Telenovelas;Si
Curazao;Pospago;Directv Latino (Premium);226;El Canal de las Estrellas;SD;Nacional;Si
Curazao;Pospago;Directv Latino (Premium);227;TLnovelas;SD;Telenovelas;Si
Curazao;Pospago;Directv Latino (Premium);231;Telemundo Internacional;SD;Telenovelas;Si
Curazao;Pospago;Directv Latino (Premium);232;El Gourmet;SD;Gastronómico;Si
Curazao;Pospago;Directv Latino (Premium);235;IVC;SD;Hogar Y Variedades;Si
Curazao;Pospago;Directv Latino (Premium);269;Quiero Música en Mi Idioma (QMusic);SD;Musical;Si
Curazao;Pospago;Directv Latino (Premium);352;Enlace;SD;Religioso;Si
Curazao;Pospago;Directv Latino (Premium);514;Cine Latino;SD;Series Y Peliculas;Si
Curazao;Pospago;Directv Latino (Premium);516;De Película;SD;Series Y Peliculas;Si
Curazao;Pospago;Directv Latino (Premium);624;ESPN 5;SD;Deportes;Si
Curazao;Pospago;Directv Latino (Premium);626;ESPN 6;SD;Deportes;Si
Curazao;Pospago;Directv Latino (Premium);627;ESPN 7;SD;Deportes;Si
Curazao;Pospago;Directv Latino (Premium);704;CNN en Español;SD;Noticias;Si
Curazao;Pospago;Directv Latino (Premium);707;CNN Chile;SD;Noticias;Si
Curazao;Pospago;Directv Latino (Premium);708;TVN 24 HORAS;SD;Noticias;Si
Curazao;Pospago;Directv Latino (Premium);716;Todo Noticias (TN);SD;Noticias;Si
Curazao;Pospago;Directv Latino (Premium);720;Canal 26;SD;Noticias;Si
Curazao;Pospago;Directv Latino (Premium);725;NTN 24;SD;Noticias;Si
Curazao;Pospago;Directv Latino (Premium);727;Cable Noticias;SD;Noticias;Si
Curazao;Pospago;Directv Latino (Premium);760;Univision;SD;Nacional;Si
Curazao;Pospago;Directv Latino (Premium);762;Antena 3;SD;Nacional;Si
Curazao;Pospago;Directv Latino (Premium);772;Caracol Internacional;SD;Nacional;Si
Curazao;Pospago;Directv Latino (Premium);775;RCN Nuestra Tele;SD;Nacional;Si
Curazao;Pospago;Directv Latino (Premium);784;El Trece Internacional;SD;Nacional;Si
Curazao;Pospago;Directv Latino (Premium);1127;DShow HD;HD;Hogar Y Variedades;Si
Curazao;Pospago;Directv Latino (Premium);1214;Atres Series HD;HD;Series Y Peliculas;Si
Curazao;Pospago;Directv Latino (Premium);1221;¡Hola! TV HD;HD;Hogar Y Variedades;Si
Curazao;Pospago;Directv Latino (Premium);1225;Pasiones HD;HD;Telenovelas;Si
Curazao;Pospago;Directv Latino (Premium);1232;El Gourmet HD;HD;Gastronómico;Si
Curazao;Pospago;Directv Latino (Premium);1235;IVC HD;HD;Hogar Y Variedades;Si
Curazao;Pospago;Directv Latino (Premium);1519;Atres Cinema HD;HD;Series Y Peliculas;Si
Curazao;Pospago;Directv Latino (Premium);1624;ESPN 5 HD;HD;Deportes;Si
Curazao;Pospago;Directv Latino (Premium);1626;ESPN 6 HD;HD;Deportes;Si
Curazao;Pospago;Directv Latino (Premium);1627;ESPN 7 HD;HD;Deportes;Si
Curazao;Pospago;Directv Latino (Premium);1639;PX Sports;HD;Deportes;Si
Curazao;Pospago;Directv Latino (Premium);1762;Antena 3 HD;HD;Nacional;Si
Curazao;Pospago;Exxotico;469;XTSY;SD;Hogar Y Variedades;Si
Curazao;Pospago;Exxotico;470;Hustler;SD;Adultos;Si
Curazao;Pospago;Gold / Gold +;131;CNC3;SD;Noticias;Si
Curazao;Pospago;Gold / Gold +;134;Synergy;SD;Nacional;Si
Curazao;Pospago;Gold / Gold +;201;OnDIRECTV;SD;Hogar Y Variedades;Si
Curazao;Pospago;Gold / Gold +;202;Star Channel;SD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;203;GSN;SD;Hogar Y Variedades;Si
Curazao;Pospago;Gold / Gold +;206;Warner Channel;SD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;207;A&E LA;SD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;208;Sony East;SD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;209;AXN;SD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;210;AMC LA;SD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;213;TNT Series;SD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;215;Comedy Central;SD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;216;TeenNick;SD;Infantil;Si
Curazao;Pospago;Gold / Gold +;217;FX;SD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;218;Universal TV;SD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;219;USA Network;SD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;220;Adult Swim;SD;Infantil;Si
Curazao;Pospago;Gold / Gold +;222;E! Entertainment;SD;Hogar Y Variedades;Si
Curazao;Pospago;Gold / Gold +;223;Investigation Discovery (ID);SD;Ciencia Y Cultura;Si
Curazao;Pospago;Gold / Gold +;228;Lifetime LA;SD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;229;Discovery Home & Health;SD;Hogar Y Variedades;Si
Curazao;Pospago;Gold / Gold +;233;Food Network US;SD;Gastronómico;Si
Curazao;Pospago;Gold / Gold +;250;HGTV US;SD;Hogar Y Variedades;Si
Curazao;Pospago;Gold / Gold +;251;Lifetime USA;SD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;253;BET;SD;Hogar Y Variedades;Si
Curazao;Pospago;Gold / Gold +;254;Paramount Channel;SD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;256;A&E USA;SD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;260;MTV USA HD;SD;Musical;Si
Curazao;Pospago;Gold / Gold +;262;VH1 USA;SD;Musical;Si
Curazao;Pospago;Gold / Gold +;264;MTV LA;SD;Musical;Si
Curazao;Pospago;Gold / Gold +;304;Cartoon Network;SD;Infantil;Si
Curazao;Pospago;Gold / Gold +;308;Nickelodeon LA;SD;Infantil;Si
Curazao;Pospago;Gold / Gold +;314;Disney Channel;SD;Infantil;Si
Curazao;Pospago;Gold / Gold +;315;Disney Junior;SD;Infantil;Si
Curazao;Pospago;Gold / Gold +;321;ZooMoo;SD;Infantil;Si
Curazao;Pospago;Gold / Gold +;322;Nickelodeon USA;SD;Infantil;Si
Curazao;Pospago;Gold / Gold +;330;Discovery Kids;SD;Infantil;Si
Curazao;Pospago;Gold / Gold +;334;Cartoonito;SD;Infantil;Si
Curazao;Pospago;Gold / Gold +;358;DayStar;SD;Religioso;Si
Curazao;Pospago;Gold / Gold +;501;LMN US;SD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;502;TNT;SD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;503;Golden;SD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;506;Sony Movies;SD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;507;Cinecanal;SD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;508;Studio Universal;SD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;509;Cinemax;SD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;510;Paramount Channel;SD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;513;DHE;SD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;517;Golden Edge;SD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;518;Space;SD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;600;DSports Portal;SD;Deportes;Si
Curazao;Pospago;Gold / Gold +;610;Dsports;SD;Deportes;Si
Curazao;Pospago;Gold / Gold +;612;DSports 2;SD;Deportes;Si
Curazao;Pospago;Gold / Gold +;620;DSports Fight;SD;Deportes;Si
Curazao;Pospago;Gold / Gold +;621;ESPN Caribbean;SD;Deportes;Si
Curazao;Pospago;Gold / Gold +;622;ESPN 2 Caribbean;SD;Deportes;Si
Curazao;Pospago;Gold / Gold +;628;The Golf Channel LA;SD;Deportes;Si
Curazao;Pospago;Gold / Gold +;667;Flow Sports Network;SD;Deportes;Si
Curazao;Pospago;Gold / Gold +;702;CNN;SD;Noticias;Si
Curazao;Pospago;Gold / Gold +;706;CNN International;SD;Noticias;Si
Curazao;Pospago;Gold / Gold +;710;Bloomberg;SD;Noticias;Si
Curazao;Pospago;Gold / Gold +;730;National Geographic;SD;Ciencia Y Cultura;Si
Curazao;Pospago;Gold / Gold +;732;Discovery Channel;SD;Ciencia Y Cultura;Si
Curazao;Pospago;Gold / Gold +;734;Animal Planet;SD;Ciencia Y Cultura;Si
Curazao;Pospago;Gold / Gold +;736;Discovery Turbo;SD;Hogar Y Variedades;Si
Curazao;Pospago;Gold / Gold +;740;Discovery Travel & Living Channel (TLC);SD;Hogar Y Variedades;Si
Curazao;Pospago;Gold / Gold +;742;History Channel LA;SD;Ciencia Y Cultura;Si
Curazao;Pospago;Gold / Gold +;744;History 2 LA;SD;Ciencia Y Cultura;Si
Curazao;Pospago;Gold / Gold +;746;Film & Arts;SD;Ciencia Y Cultura;Si
Curazao;Pospago;Gold / Gold +;756;History Channel US;SD;Ciencia Y Cultura;Si
Curazao;Pospago;Gold / Gold +;768;BBC News;SD;Informativo;Si
Curazao;Pospago;Gold / Gold +;1201;OnDIRECTV HD;HD;Hogar Y Variedades;Si
Curazao;Pospago;Gold / Gold +;1204;Star Channel HD;HD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;1206;Warner Channel HD;HD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;1207;A&E LA HD;HD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;1208;Sony East HD;HD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;1209;AXN HD;HD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;1210;AMC LA HD;HD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;1213;TNT Series HD;HD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;1215;Comedy Central HD;HD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;1217;FX HD;HD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;1218;Universal TV HD;HD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;1219;USA Network HD;HD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;1222;E! Entertainment HD;HD;Hogar Y Variedades;Si
Curazao;Pospago;Gold / Gold +;1223;Investigation Discovery (ID) HD;HD;Ciencia Y Cultura;Si
Curazao;Pospago;Gold / Gold +;1228;Lifetime LA HD;HD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;1229;Discovery Home & Health HD;HD;Hogar Y Variedades;Si
Curazao;Pospago;Gold / Gold +;1236;VePlus HD;HD;Hogar Y Variedades;Si
Curazao;Pospago;Gold / Gold +;1264;MTV LA HD;HD;Musical;Si
Curazao;Pospago;Gold / Gold +;1304;Cartoon Network HD;HD;Infantil;Si
Curazao;Pospago;Gold / Gold +;1308;Nickelodeon LA HD;HD;Infantil;Si
Curazao;Pospago;Gold / Gold +;1309;Nick Jr. LA HD;HD;Infantil;Si
Curazao;Pospago;Gold / Gold +;1312;Disney Channel HD;HD;Infantil;Si
Curazao;Pospago;Gold / Gold +;1315;Disney Junior HD;HD;Infantil;Si
Curazao;Pospago;Gold / Gold +;1317;BabyTV HD;HD;Infantil;Si
Curazao;Pospago;Gold / Gold +;1330;Discovery Kids HD;HD;Infantil;Si
Curazao;Pospago;Gold / Gold +;1502;TNT HD;HD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;1503;Golden HD;HD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;1506;Sony Movies HD;HD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;1507;Cinecanal HD;HD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;1508;Studio Universal HD;HD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;1509;Cinemax HD;HD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;1510;Paramount Channel HD;HD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;1513;DHE HD;HD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;1515;Europa Europa HD;HD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;1518;Space HD;HD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;1521;TV Cortos HD;HD;Series Y Peliculas;Si
Curazao;Pospago;Gold / Gold +;1610;DSports HD;HD;Deportes;Si
Curazao;Pospago;Gold / Gold +;1612;DSports 2 HD;HD;Deportes;Si
Curazao;Pospago;Gold / Gold +;1620;DSports Fight HD;HD;Deportes;Si
Curazao;Pospago;Gold / Gold +;1621;ESPN Caribbean HD;HD;Deportes;Si
Curazao;Pospago;Gold / Gold +;1628;The Golf Channel LA HD;HD;Deportes;Si
Curazao;Pospago;Gold / Gold +;1667;Flow Sports Network HD;HD;Deportes;Si
Curazao;Pospago;Gold / Gold +;1730;National Geographic HD;HD;Ciencia Y Cultura;Si
Curazao;Pospago;Gold / Gold +;1731;Discovery Theater HD;HD;Ciencia Y Cultura;Si
Curazao;Pospago;Gold / Gold +;1732;Discovery Channel HD;HD;Ciencia Y Cultura;Si
Curazao;Pospago;Gold / Gold +;1734;Animal Planet HD;HD;Ciencia Y Cultura;Si
Curazao;Pospago;Gold / Gold +;1738;Discovery World HD;HD;Ciencia Y Cultura;Si
Curazao;Pospago;Gold / Gold +;1740;Discovery Travel & Living Channel (TLC) HD;HD;Hogar Y Variedades;Si
Curazao;Pospago;Gold / Gold +;1742;History Channel LA HD;HD;Ciencia Y Cultura;Si
Curazao;Pospago;Gold / Gold +;1744;History 2 LA HD;HD;Ciencia Y Cultura;Si
Curazao;Pospago;HBO Mini;527;HBO Caribbean;SD;Series Y Peliculas;Si
Curazao;Pospago;HBO Mini;528;HBO Signature;SD;Series Y Peliculas;Si
Curazao;Pospago;HBO Mini;534;HBO Family;SD;Series Y Peliculas;Si
Curazao;Pospago;HBO Mini;1527;HBO Caribbean HD;HD;Series Y Peliculas;Si
Curazao;Pospago;HBO Mini;1528;HBO Signature HD;HD;Series Y Peliculas;Si
Curazao;Pospago;HBO Mini;1532;HBO Plus HD;HD;Series Y Peliculas;Si
Curazao;Pospago;HBO Mini;1534;HBO Family HD;HD;Series Y Peliculas;Si
Curazao;Pospago;HBO Pack;524;HBO;SD;Series Y Peliculas;Si
Curazao;Pospago;HBO Pack;525;HBO 2;SD;Series Y Peliculas;Si
Curazao;Pospago;HBO Pack;526;HBO Plus East;SD;Series Y Peliculas;Si
Curazao;Pospago;HBO Pack;527;HBO Caribbean;SD;Series Y Peliculas;Si
Curazao;Pospago;HBO Pack;528;HBO Signature;SD;Series Y Peliculas;Si
Curazao;Pospago;HBO Pack;534;HBO Family East;SD;Series Y Peliculas;Si
Curazao;Pospago;HBO Pack;540;HBO Mundi;SD;Series Y Peliculas;Si
Curazao;Pospago;HBO Pack;541;HBO Pop;SD;Series Y Peliculas;Si
Curazao;Pospago;HBO Pack;542;HBO Xtreme;SD;Series Y Peliculas;Si
Curazao;Pospago;HBO Pack;1524;HBO HD;HD;Series Y Peliculas;Si
Curazao;Pospago;HBO Pack;1525;HBO 2 HD;HD;Series Y Peliculas;Si
Curazao;Pospago;HBO Pack;1527;HBO Caribbean HD;HD;Series Y Peliculas;Si
Curazao;Pospago;HBO Pack;1528;HBO Signature HD;HD;Series Y Peliculas;Si
Curazao;Pospago;HBO Pack;1532;HBO Plus East HD;HD;Series Y Peliculas;Si
Curazao;Pospago;HBO Pack;1534;HBO Family HD;HD;Series Y Peliculas;Si
Curazao;Pospago;HBO Pack;1540;HBO Mundi Caribbean;HD;Series Y Peliculas;Si
Curazao;Pospago;HBO Pack;1542;HBO Xtreme HD;HD;Series Y Peliculas;Si
Curazao;Pospago;Hot Pack;464;Playboy TV;SD;Adultos;Si
Curazao;Pospago;Hot Pack;468;Venus;SD;Adultos;Si
Curazao;Pospago;Lite;131;CNC3;SD;Noticias;Si
Curazao;Pospago;Lite;134;Synergy;SD;Nacional;Si
Curazao;Pospago;Lite;202;Star Channel;SD;Series Y Peliculas;Si
Curazao;Pospago;Lite;203;GSN;SD;Hogar Y Variedades;Si
Curazao;Pospago;Lite;206;Warner Channel;SD;Series Y Peliculas;Si
Curazao;Pospago;Lite;207;A&E LA;SD;Series Y Peliculas;Si
Curazao;Pospago;Lite;208;Sony East;SD;Series Y Peliculas;Si
Curazao;Pospago;Lite;217;FX;SD;Series Y Peliculas;Si
Curazao;Pospago;Lite;218;Universal TV;SD;Series Y Peliculas;Si
Curazao;Pospago;Lite;222;E! Entertainment;SD;Hogar Y Variedades;Si
Curazao;Pospago;Lite;223;Investigation Discovery (ID);SD;Ciencia Y Cultura;Si
Curazao;Pospago;Lite;229;Discovery Home & Health;SD;Hogar Y Variedades;Si
Curazao;Pospago;Lite;233;Food Network US;SD;Gastronómico;Si
Curazao;Pospago;Lite;250;HGTV US;SD;Hogar Y Variedades;Si
Curazao;Pospago;Lite;264;MTV LA;SD;Musical;Si
Curazao;Pospago;Lite;308;Nickelodeon LA;SD;Infantil;Si
Curazao;Pospago;Lite;314;Disney Channel;SD;Infantil;Si
Curazao;Pospago;Lite;315;Disney Junior;SD;Infantil;Si
Curazao;Pospago;Lite;330;Discovery Kids;SD;Infantil;Si
Curazao;Pospago;Lite;358;DayStar;SD;Religioso;Si
Curazao;Pospago;Lite;507;Cinecanal;SD;Series Y Peliculas;Si
