Pais;Cliente;Pacote;VC;Canal;Tecnología;Categoría;Disponibilidad
Argentina;Abono Mensual;AHORRO;100;Canal 100 DIRECTV;Portal;Portal;No
Argentina;Abono Mensual;AHORRO;101;Canal 101 Prepago;Portal;Portal;No
Argentina;Abono Mensual;AHORRO;105;Gran Hermano - Experiencia Multicámara;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;106;Gran Hermano - 24 hs;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;107;Gran Hermano - Cámara 1;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;108;Gran Hermano - Cámara 2;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;109;Gran Hermano - Cámara 3;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;120;América;SD;Nacional;No
Argentina;Abono Mensual;AHORRO;121;TV Pública;SD;Nacional;Si
Argentina;Abono Mensual;AHORRO;122;El Nueve;SD;Nacional;Si
Argentina;Abono Mensual;AHORRO;123;Telefe;SD;Nacional;Si
Argentina;Abono Mensual;AHORRO;124;El Trece;SD;Nacional;Si
Argentina;Abono Mensual;AHORRO;125;Net TV;SD;Nacional;Si
Argentina;Abono Mensual;AHORRO;126;Bravo TV;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;127;DSHOW;SD;Variedades;Si
Argentina;Abono Mensual;AHORRO;128;Encuentro;SD;Nacional;Si
Argentina;Abono Mensual;AHORRO;129;Canal de la Ciudad;SD;Local;No
Argentina;Abono Mensual;AHORRO;130;Canal 7 Mendoza;SD;Local;No
Argentina;Abono Mensual;AHORRO;131;Canal 9 Mendoza;SD;Local;No
Argentina;Abono Mensual;AHORRO;132;Telediario;SD;Local;No
Argentina;Abono Mensual;AHORRO;133;Canal 7 de Jujuy;SD;Local;No
Argentina;Abono Mensual;AHORRO;134;Canal 3 Rosario;SD;Nacional;No
Argentina;Abono Mensual;AHORRO;135;Canal 12 de Córdoba;SD;Local;No
Argentina;Abono Mensual;AHORRO;136;Telefé Córdoba;SD;Local;No
Argentina;Abono Mensual;AHORRO;137;Telefe Rosario;SD;Local;No
Argentina;Abono Mensual;AHORRO;139;Televisión Pública Pampeana;SD;Local;No
Argentina;Abono Mensual;AHORRO;140;Canal 8 San Juan;SD;Local;No
Argentina;Abono Mensual;AHORRO;160;Infomerciales;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;199;KZO;SD;Variedades;Si
Argentina;Abono Mensual;AHORRO;200;DIRECTV Series;SD;Portal;No
Argentina;Abono Mensual;AHORRO;204;Star Channel;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;206;Warner Channel;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;207;A&E;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;208;Sony;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;209;AXN;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;210;AMC;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;213;TNT Series;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;214;Atres Series;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;215;Comedy Central;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;216;TNT Novelas;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;217;FX;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;218;Universal TV;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;219;USA Network;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;220;Adult Swim;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;221;¡Hola! TV;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;222;E!;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;223;Investigation Discovery (ID);SD;Variedades;No
Argentina;Abono Mensual;AHORRO;226;Las Estrellas;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;227;TLnovelas;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;228;Lifetime;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;229;Discovery Home & Health;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;230;Más Chic;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;231;Telemundo;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;232;El Gourmet;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;233;Food Network;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;236;Ciudad Magazine;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;238;Volver;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;240;Caras TV;SD;Mundo;No
Argentina;Abono Mensual;AHORRO;264;MTV;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;267;DSHOW;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;269;Quiero Música en Mi Idioma (QMusic);SD;Variedades;No
Argentina;Abono Mensual;AHORRO;296;Unión Radio Noticias;Radio;Radio;No
Argentina;Abono Mensual;AHORRO;300;OnDIRECTV;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;301;Star Fun;SD;PPV;No
Argentina;Abono Mensual;AHORRO;302;HBO Family;SD;Cine;No
Argentina;Abono Mensual;AHORRO;303;Paka Paka;SD;Infantil;No
Argentina;Abono Mensual;AHORRO;304;Cartoon Network;SD;Infantil;No
Argentina;Abono Mensual;AHORRO;308;Nickelodeon;SD;Infantil;No
Argentina;Abono Mensual;AHORRO;309;Nick Jr.;SD;Infantil;No
Argentina;Abono Mensual;AHORRO;312;Disney Channel;SD;Infantil;No
Argentina;Abono Mensual;AHORRO;315;Disney Junior;SD;Infantil;No
Argentina;Abono Mensual;AHORRO;317;BabyTV;SD;Infantil;No
Argentina;Abono Mensual;AHORRO;318;Plim Plim;SD;Infantil;Si
Argentina;Abono Mensual;AHORRO;319;El Reino Infantil;SD;Infantil;Si
Argentina;Abono Mensual;AHORRO;330;Discovery Kids;SD;Infantil;No
Argentina;Abono Mensual;AHORRO;334;Cartoonito;SD;Infantil;No
Argentina;Abono Mensual;AHORRO;350;EWTN;SD;Religioso;No
Argentina;Abono Mensual;AHORRO;351;Orbe 21;SD;Religioso;No
Argentina;Abono Mensual;AHORRO;352;Enlace;SD;Religioso;No
Argentina;Abono Mensual;AHORRO;354;Canal Luz;SD;Religioso;No
Argentina;Abono Mensual;AHORRO;358;DayStar;SD;Religioso;No
Argentina;Abono Mensual;AHORRO;400;Placa DIRECTV GO;Portal;Portal;No
Argentina;Abono Mensual;AHORRO;401;SMS CINE PPV;Portal;Portal;No
Argentina;Abono Mensual;AHORRO;402;CINE;SD;PPV;No
Argentina;Abono Mensual;AHORRO;404;CINE;SD;PPV;No
Argentina;Abono Mensual;AHORRO;406;CINE;SD;PPV;No
Argentina;Abono Mensual;AHORRO;408;CINE;SD;PPV;No
Argentina;Abono Mensual;AHORRO;410;CINE;SD;PPV;No
Argentina;Abono Mensual;AHORRO;460;SMS ADULTOS PPV;Portal;Portal;No
Argentina;Abono Mensual;AHORRO;464;Playboy TV;SD;Adultos;No
Argentina;Abono Mensual;AHORRO;468;Venus;SD;Adultos;No
Argentina;Abono Mensual;AHORRO;469;XTSY;SD;Adultos;No
Argentina;Abono Mensual;AHORRO;470;Hustler TV HD;HD;Adultos;No
Argentina;Abono Mensual;AHORRO;500;OnDIRECTV;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;502;TNT;SD;Cine;No
Argentina;Abono Mensual;AHORRO;503;Golden;SD;Cine;No
Argentina;Abono Mensual;AHORRO;506;Sony Movies;SD;Cine;No
Argentina;Abono Mensual;AHORRO;507;Cinecanal;SD;Cine;No
Argentina;Abono Mensual;AHORRO;508;Studio Universal;SD;Cine;No
Argentina;Abono Mensual;AHORRO;509;Cinemax;SD;Cine;No
Argentina;Abono Mensual;AHORRO;510;Mórbido TV;SD;Cine;Si
Argentina;Abono Mensual;AHORRO;512;Cine.AR;SD;Cine;No
Argentina;Abono Mensual;AHORRO;513;DHE;SD;Cine;No
Argentina;Abono Mensual;AHORRO;516;De Película;SD;Cine;No
Argentina;Abono Mensual;AHORRO;517;Golden Edge;SD;Cine;No
Argentina;Abono Mensual;AHORRO;518;Space;SD;Cine;No
Argentina;Abono Mensual;AHORRO;522;HBO Next;Portal;Portal;No
Argentina;Abono Mensual;AHORRO;524;HBO;SD;Cine;No
Argentina;Abono Mensual;AHORRO;525;HBO 2;SD;Cine;No
Argentina;Abono Mensual;AHORRO;526;HBO Plus Este;SD;Cine;No
Argentina;Abono Mensual;AHORRO;528;HBO Signature;SD;Cine;No
Argentina;Abono Mensual;AHORRO;534;HBO Family;SD;Cine;No
Argentina;Abono Mensual;AHORRO;540;HBO Mundi;SD;Cine;No
Argentina;Abono Mensual;AHORRO;541;HBO Pop;SD;Cine;No
Argentina;Abono Mensual;AHORRO;542;HBO Xtreme;SD;Cine;No
Argentina;Abono Mensual;AHORRO;544;HBO Next;Portal;Portal;No
Argentina;Abono Mensual;AHORRO;550;OnDIRECTV;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;551;Cómo Contratar Premium;SD;Portal;No
Argentina;Abono Mensual;AHORRO;570;Portal Premium;SD;Portal;No
Argentina;Abono Mensual;AHORRO;571;UNIVERSAL Premiere Este;SD;Cine;No
Argentina;Abono Mensual;AHORRO;572;UNIVERSAL Cinema Oeste;SD;Cine;No
Argentina;Abono Mensual;AHORRO;573;UNIVERSAL Comedy;SD;Cine;No
Argentina;Abono Mensual;AHORRO;574;UNIVERSAL Crime;SD;Cine;No
Argentina;Abono Mensual;AHORRO;575;UNIVERSAL Reality;SD;Cine;No
Argentina;Abono Mensual;AHORRO;576;UNIVERSAL Premiere Oeste;SD;Cine;No
Argentina;Abono Mensual;AHORRO;577;UNIVERSAL Crime Oeste;SD;Cine;No
Argentina;Abono Mensual;AHORRO;599;Bienvenido a DIRECTV;Portal;Portal;No
Argentina;Abono Mensual;AHORRO;600;Portal DIRECTV Sports;Portal;Portal;No
Argentina;Abono Mensual;AHORRO;601;Nueva señal - Nombre TBD;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;602;Portal Fútbol Premium;Portal;Portal;No
Argentina;Abono Mensual;AHORRO;603;TNT Sports;SD;Deportes;No
Argentina;Abono Mensual;AHORRO;604;ESPN Premium;SD;Deportes;No
Argentina;Abono Mensual;AHORRO;605;Fox Sports;SD;Deportes;No
Argentina;Abono Mensual;AHORRO;608;Fox Sports 2;SD;Deportes;No
Argentina;Abono Mensual;AHORRO;609;Fox Sports 3;SD;Deportes;No
Argentina;Abono Mensual;AHORRO;610;DSPORTS;SD;Deportes;No
Argentina;Abono Mensual;AHORRO;612;DSPORTS 2;SD;Deportes;No
Argentina;Abono Mensual;AHORRO;613;DSPORTS+;SD;Deportes;Si
Argentina;Abono Mensual;AHORRO;620;TyC Sports;SD;Deportes;No
Argentina;Abono Mensual;AHORRO;621;ESPN;SD;Deportes;No
Argentina;Abono Mensual;AHORRO;622;ESPN 2;SD;Deportes;No
Argentina;Abono Mensual;AHORRO;623;ESPN 3;SD;Deportes;No
Argentina;Abono Mensual;AHORRO;628;Golf Channel;SD;Deportes;No
Argentina;Abono Mensual;AHORRO;630;DIRECTV Sports;SD;Deportes;No
Argentina;Abono Mensual;AHORRO;631;DSPORTS Radio;Radio;Radio;Si
Argentina;Abono Mensual;AHORRO;632;TyC Sports 2 (virtual);SD;Deportes;No
Argentina;Abono Mensual;AHORRO;634;Fútbol de Paraguay;SD;Deportes;No
Argentina;Abono Mensual;AHORRO;635;Fútbol de Bolivia;SD;Deportes;No
Argentina;Abono Mensual;AHORRO;656;DeporTV;SD;Deportes;Si
Argentina;Abono Mensual;AHORRO;680;MLB Extra Innings;SD;Deportes;No
Argentina;Abono Mensual;AHORRO;681;MLB Extra Innings;SD;Deportes;No
Argentina;Abono Mensual;AHORRO;700;DNEWS;SD;Variedades;Si
Argentina;Abono Mensual;AHORRO;704;CNN en Español;SD;Mundo;No
Argentina;Abono Mensual;AHORRO;706;CNN International;SD;Mundo;No
Argentina;Abono Mensual;AHORRO;707;CNN Chile;SD;Mundo;No
Argentina;Abono Mensual;AHORRO;708;24 HORAS;SD;Mundo;No
Argentina;Abono Mensual;AHORRO;710;Bloomberg Television;SD;Mundo;No
Argentina;Abono Mensual;AHORRO;714;Nueva señal - TBD;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;715;La Nación+;SD;Mundo;Si
Argentina;Abono Mensual;AHORRO;716;Todo Noticias (TN);SD;Mundo;No
Argentina;Abono Mensual;AHORRO;717;C5N;SD;Mundo;Si
Argentina;Abono Mensual;AHORRO;718;Crónica TV;SD;Mundo;No
Argentina;Abono Mensual;AHORRO;719;A24;SD;Mundo;No
Argentina;Abono Mensual;AHORRO;720;Canal 26;SD;Mundo;Si
Argentina;Abono Mensual;AHORRO;721;Argentina 12;SD;Mundo;Si
Argentina;Abono Mensual;AHORRO;724;Chacra TV;SD;Mundo;No
Argentina;Abono Mensual;AHORRO;725;NTN24;SD;Mundo;No
Argentina;Abono Mensual;AHORRO;726;Telemax;SD;Mundo;No
Argentina;Abono Mensual;AHORRO;727;Cable Noticias;SD;Mundo;No
Argentina;Abono Mensual;AHORRO;728;Canal Rural;SD;Nacional;No
Argentina;Abono Mensual;AHORRO;729;Construir TV;SD;Mundo;No
Argentina;Abono Mensual;AHORRO;730;National Geographic;SD;Mundo;No
Argentina;Abono Mensual;AHORRO;732;Discovery Channel;SD;Mundo;No
Argentina;Abono Mensual;AHORRO;734;Animal Planet;SD;Mundo;No
Argentina;Abono Mensual;AHORRO;736;Discovery Turbo;SD;Mundo;No
Argentina;Abono Mensual;AHORRO;740;TLC;SD;Mundo;No
Argentina;Abono Mensual;AHORRO;742;History Channel;SD;Mundo;No
Argentina;Abono Mensual;AHORRO;744;History 2;SD;Mundo;No
Argentina;Abono Mensual;AHORRO;760;Univision;SD;Mundo;No
Argentina;Abono Mensual;AHORRO;762;Antena 3;SD;Mundo;No
Argentina;Abono Mensual;AHORRO;764;France 24 Español;SD;Mundo;Si
Argentina;Abono Mensual;AHORRO;766;Rai Italia;SD;Mundo;No
Argentina;Abono Mensual;AHORRO;768;BBC News;SD;Mundo;No
Argentina;Abono Mensual;AHORRO;770;DW Español;SD;Mundo;No
Argentina;Abono Mensual;AHORRO;772;Caracol Internacional;SD;Mundo;No
Argentina;Abono Mensual;AHORRO;773;El Tiempo TV;SD;Mundo;No
Argentina;Abono Mensual;AHORRO;774;TV Chile;SD;Mundo;No
Argentina;Abono Mensual;AHORRO;775;Nuestra Tele;SD;Mundo;No
Argentina;Abono Mensual;AHORRO;776;TV Globo Internacional;SD;Mundo;No
Argentina;Abono Mensual;AHORRO;778;RTP Internacional;SD;Mundo;No
Argentina;Abono Mensual;AHORRO;780;Zee Mundo;SD;Mundo;No
Argentina;Abono Mensual;AHORRO;782;NHK World Japan;SD;Mundo;No
Argentina;Abono Mensual;AHORRO;790;CGTN Español;SD;Mundo;No
Argentina;Abono Mensual;AHORRO;795;TV Perú;SD;Mundo;No
Argentina;Abono Mensual;AHORRO;800;OnDIRECTV;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;804;Escuela Más;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;901;DSPORTS Radio;Radio;Radio;No
Argentina;Abono Mensual;AHORRO;973;FM Aspen;Radio;Radio;No
Argentina;Abono Mensual;AHORRO;974;Radio Nacional;Radio;Radio;No
Argentina;Abono Mensual;AHORRO;976;Radio del Plata;Radio;Radio;No
Argentina;Abono Mensual;AHORRO;977;Radio Disney;Radio;Radio;No
Argentina;Abono Mensual;AHORRO;980;Unión Radio Noticias;Radio;Radio;No
Argentina;Abono Mensual;AHORRO;981;FM Latina 101.1;Radio;Radio;No
Argentina;Abono Mensual;AHORRO;982;Radio Caracol;Radio;Radio;No
Argentina;Abono Mensual;AHORRO;984;Radio France Internationale;Radio;Radio;No
Argentina;Abono Mensual;AHORRO;999;OnDIRECTV;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;1105;Gran Hermano - Experiencia Multicámara;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;1106;Gran Hermano - 24 hs;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;1107;Gran Hermano - Cámara 1;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;1108;Gran Hermano - Cámara 2;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;1109;Gran Hermano - Cámara 3;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;1120;América HD;HD;Nacional;No
Argentina;Abono Mensual;AHORRO;1121;TV Pública HD;HD;Nacional;Si
Argentina;Abono Mensual;AHORRO;1122;El Nueve HD;HD;Nacional;Si
Argentina;Abono Mensual;AHORRO;1123;Telefe HD;HD;Nacional;Si
Argentina;Abono Mensual;AHORRO;1124;El Trece HD;HD;Nacional;Si
Argentina;Abono Mensual;AHORRO;1125;Net TV HD;HD;Nacional;Si
Argentina;Abono Mensual;AHORRO;1127;DSHOW HD;HD;Variedades;Si
Argentina;Abono Mensual;AHORRO;1128;Encuentro HD;HD;Nacional;Si
Argentina;Abono Mensual;AHORRO;1199;KZO HD;HD;Variedades;Si
Argentina;Abono Mensual;AHORRO;1200;DIRECTV Series HD;HD;Portal;No
Argentina;Abono Mensual;AHORRO;1204;Star Channel HD;HD;Variedades;No
Argentina;Abono Mensual;AHORRO;1206;Warner Channel HD;HD;Variedades;No
Argentina;Abono Mensual;AHORRO;1207;A&E HD;HD;Variedades;No
Argentina;Abono Mensual;AHORRO;1208;Sony HD;HD;Variedades;No
Argentina;Abono Mensual;AHORRO;1209;AXN HD;HD;Variedades;No
Argentina;Abono Mensual;AHORRO;1210;AMC HD;HD;Variedades;No
Argentina;Abono Mensual;AHORRO;1213;TNT Series HD;HD;Variedades;No
Argentina;Abono Mensual;AHORRO;1214;Atres Series HD;HD;Variedades;No
Argentina;Abono Mensual;AHORRO;1215;Comedy Central HD;HD;Variedades;No
Argentina;Abono Mensual;AHORRO;1217;FX HD;HD;Variedades;No
Argentina;Abono Mensual;AHORRO;1218;Universal TV HD;HD;Variedades;No
Argentina;Abono Mensual;AHORRO;1219;USA Network HD;HD;Variedades;No
Argentina;Abono Mensual;AHORRO;1221;Hola TV HD;HD;Variedades;No
Argentina;Abono Mensual;AHORRO;1222;E! HD;HD;Variedades;No
Argentina;Abono Mensual;AHORRO;1223;ID HD;HD;Variedades;No
Argentina;Abono Mensual;AHORRO;1228;Lifetime HD;HD;Variedades;No
Argentina;Abono Mensual;AHORRO;1229;Discovery Home & Health HD;HD;Variedades;No
Argentina;Abono Mensual;AHORRO;1231;A la Cocina TV;HD;Variedades;No
Argentina;Abono Mensual;AHORRO;1232;El Gourmet HD;HD;Variedades;No
Argentina;Abono Mensual;AHORRO;1233;Food Network HD;HD;Variedades;No
Argentina;Abono Mensual;AHORRO;1234;HGTV HD;HD;Variedades;No
Argentina;Abono Mensual;AHORRO;1236;Ciudad Magazine HD;HD;Variedades;No
Argentina;Abono Mensual;AHORRO;1237;VePlus HD;HD;Variedades;No
Argentina;Abono Mensual;AHORRO;1264;MTV HD;HD;Variedades;No
Argentina;Abono Mensual;AHORRO;1265;Music Top HD;HD;Variedades;No
Argentina;Abono Mensual;AHORRO;1266;Tierra Mía HD;HD;Variedades;No
Argentina;Abono Mensual;AHORRO;1267;DSHOW;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;1269;Quiero Música en Mi Idioma (QMusic) HD;HD;Variedades;No
Argentina;Abono Mensual;AHORRO;1270;Latina TV;HD;Variedades;Si
Argentina;Abono Mensual;AHORRO;1304;Cartoon Network HD;HD;Infantil;No
Argentina;Abono Mensual;AHORRO;1308;Nick HD;HD;Infantil;No
Argentina;Abono Mensual;AHORRO;1309;Nick Jr. HD;HD;Infantil;No
Argentina;Abono Mensual;AHORRO;1312;Disney Channel HD;HD;Infantil;No
Argentina;Abono Mensual;AHORRO;1315;Disney Junior HD;HD;Infantil;No
Argentina;Abono Mensual;AHORRO;1317;BabyTV;SD;Infantil;No
Argentina;Abono Mensual;AHORRO;1318;Plim Plim;SD;Infantil;Si
Argentina;Abono Mensual;AHORRO;1319;El Reino Infantil;SD;Infantil;Si
Argentina;Abono Mensual;AHORRO;1330;Discovery Kids HD;HD;Infantil;No
Argentina;Abono Mensual;AHORRO;1402;PPV HD;HD;PPV;No
Argentina;Abono Mensual;AHORRO;1404;PPV HD;HD;PPV;No
Argentina;Abono Mensual;AHORRO;1406;PPV HD;HD;PPV;No
Argentina;Abono Mensual;AHORRO;1408;PPV HD;HD;PPV;No
Argentina;Abono Mensual;AHORRO;1410;PPV HD;HD;PPV;No
Argentina;Abono Mensual;AHORRO;1502;TNT HD;HD;Cine;No
Argentina;Abono Mensual;AHORRO;1503;Golden HD;HD;Cine;No
Argentina;Abono Mensual;AHORRO;1506;Sony Movies HD;HD;Cine;No
Argentina;Abono Mensual;AHORRO;1507;Cinecanal HD;HD;Cine;No
Argentina;Abono Mensual;AHORRO;1508;Studio Universal HD;HD;Cine;No
Argentina;Abono Mensual;AHORRO;1509;Cinemax HD;HD;Cine;No
Argentina;Abono Mensual;AHORRO;1510;Mórbido TV;SD;Cine;Si
Argentina;Abono Mensual;AHORRO;1513;DHE HD;HD;Cine;No
Argentina;Abono Mensual;AHORRO;1518;Space HD;HD;Cine;No
Argentina;Abono Mensual;AHORRO;1524;HBO HD;HD;Cine;No
Argentina;Abono Mensual;AHORRO;1525;HBO 2 HD;HD;Cine;No
Argentina;Abono Mensual;AHORRO;1528;HBO Signature HD;HD;Cine;No
Argentina;Abono Mensual;AHORRO;1532;HBO Plus HD;HD;Cine;No
Argentina;Abono Mensual;AHORRO;1534;HBO Family HD;HD;Cine;No
Argentina;Abono Mensual;AHORRO;1542;HBO Xtreme HD;HD;Cine;No
Argentina;Abono Mensual;AHORRO;1571;UNIVERSAL Premiere Este HD;HD;Cine;No
Argentina;Abono Mensual;AHORRO;1572;UNIVERSAL Cinema Oeste HD;HD;Cine;No
Argentina;Abono Mensual;AHORRO;1573;UNIVERSAL Comedy HD;HD;Cine;No
Argentina;Abono Mensual;AHORRO;1574;UNIVERSAL Crime HD;HD;Cine;No
Argentina;Abono Mensual;AHORRO;1575;UNIVERSAL Reality HD;HD;Cine;No
Argentina;Abono Mensual;AHORRO;1576;UNIVERSAL Premiere Oeste HD;HD;Cine;No
Argentina;Abono Mensual;AHORRO;1577;UNIVERSAL Crime Oeste HD;HD;Cine;No
Argentina;Abono Mensual;AHORRO;1601;Nueva señal - Nombre TBD;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;1602;Portal Fútbol Premium;Portal;Portal;No
Argentina;Abono Mensual;AHORRO;1603;TNT Sports HD;HD;Deportes;No
Argentina;Abono Mensual;AHORRO;1604;Fox Sports Premium HD;HD;Deportes;No
Argentina;Abono Mensual;AHORRO;1605;Fox Sports HD;HD;Deportes;No
Argentina;Abono Mensual;AHORRO;1608;Fox Sports 2 HD;HD;Deportes;No
Argentina;Abono Mensual;AHORRO;1609;Fox Sports 3 HD;HD;Deportes;No
Argentina;Abono Mensual;AHORRO;1610;DSPORTS HD;HD;Deportes;No
Argentina;Abono Mensual;AHORRO;1612;DSPORTS 2 HD;HD;Deportes;No
Argentina;Abono Mensual;AHORRO;1613;DSPORTS+ HD;HD;Deportes;Si
Argentina;Abono Mensual;AHORRO;1620;TyC Sports HD;HD;Deportes;No
Argentina;Abono Mensual;AHORRO;1621;ESPN HD;HD;Deportes;No
Argentina;Abono Mensual;AHORRO;1622;ESPN 2 HD;HD;Deportes;No
Argentina;Abono Mensual;AHORRO;1623;ESPN 3 HD;HD;Deportes;No
Argentina;Abono Mensual;AHORRO;1624;ESPN 4;HD;Deportes;No
Argentina;Abono Mensual;AHORRO;1628;Golf Channel HD;HD;Deportes;No
Argentina;Abono Mensual;AHORRO;1630;DSPORTS;SD;Deportes;No
Argentina;Abono Mensual;AHORRO;1631;DSPORTS Radio;Radio;Radio;No
Argentina;Abono Mensual;AHORRO;1639;PX Sports;HD;Deportes;No
Argentina;Abono Mensual;AHORRO;1654;DeporTV HD;HD;Deportes;Si
Argentina;Abono Mensual;AHORRO;1656;DeporTV HD;HD;Deportes;No
Argentina;Abono Mensual;AHORRO;1677;NBA TV HD;HD;Deportes;No
Argentina;Abono Mensual;AHORRO;1700;DNEWS HD;HD;Variedades;Si
Argentina;Abono Mensual;AHORRO;1714;DSHOW;SD;Variedades;No
Argentina;Abono Mensual;AHORRO;1715;La Nación+ HD;HD;Mundo;Si
Argentina;Abono Mensual;AHORRO;1716;TN HD;HD;Mundo;No
Argentina;Abono Mensual;AHORRO;1717;C5N HD;HD;Local;Si
Argentina;Abono Mensual;AHORRO;1719;A24 HD;HD;Mundo;No
Argentina;Abono Mensual;AHORRO;1720;Canal 26 HD;HD;Mundo;Si
Argentina;Abono Mensual;AHORRO;1721;Argentina 12 HD;HD;Mundo;Si
Argentina;Abono Mensual;AHORRO;1722;Canal E;HD;Variedades;No
Argentina;Abono Mensual;AHORRO;1724;TV Perú Noticias HD;HD;Mundo;No
Argentina;Abono Mensual;AHORRO;1730;National Geographic HD;HD;Mundo;No
Argentina;Abono Mensual;AHORRO;1731;Discovery Theater HD;HD;Mundo;No
Argentina;Abono Mensual;AHORRO;1732;Discovery Channel HD;HD;Mundo;No
Argentina;Abono Mensual;AHORRO;1734;Animal Planet HD;HD;Mundo;No
Argentina;Abono Mensual;AHORRO;1738;Discovery World HD;HD;Mundo;No
Argentina;Abono Mensual;AHORRO;1740;TLC HD;HD;Mundo;No
Argentina;Abono Mensual;AHORRO;1742;History Channel HD;HD;Mundo;No
Argentina;Abono Mensual;AHORRO;1744;History 2 HD;HD;Mundo;No
Argentina;Abono Mensual;AHORRO;1748;Canal (A) HD;HD;Mundo;No
Argentina;Abono Mensual;AHORRO;1750;Encuentro Internacional HD;HD;Variedades;No
Argentina;Abono Mensual;AHORRO;1762;Antena 3 HD;HD;Mundo;No
Argentina;Abono Mensual;AHORRO;1764;France 24 Español;SD;Mundo;Si
Argentina;Abono Mensual;AHORRO;1789;TV Ciudad HD;HD;Variedades;No
Argentina;Abono Mensual;AHORRO;1795;TV Perú HD;HD;Mundo;No
Argentina;Abono Mensual;AHORRO;1804;Escuela Más HD;HD;Variedades;No
Argentina;Abono Mensual;AHORRO;4000;DIRECTV Ultra HD: 4K;4K;4K;No
Argentina;Abono Mensual;BRONCE;100;Canal 100 DIRECTV;Portal;Portal;Si
Argentina;Abono Mensual;BRONCE;101;Canal 101 Prepago;Portal;Portal;No
Argentina;Abono Mensual;BRONCE;105;Gran Hermano - Experiencia Multicámara;SD;Variedades;No
Argentina;Abono Mensual;BRONCE;106;Gran Hermano - 24 hs;SD;Variedades;No
Argentina;Abono Mensual;BRONCE;107;Gran Hermano - Cámara 1;SD;Variedades;No
Argentina;Abono Mensual;BRONCE;108;Gran Hermano - Cámara 2;SD;Variedades;No
Argentina;Abono Mensual;BRONCE;109;Gran Hermano - Cámara 3;SD;Variedades;No
Argentina;Abono Mensual;BRONCE;120;América;SD;Nacional;Si
Argentina;Abono Mensual;BRONCE;121;TV Pública;SD;Nacional;Si
Argentina;Abono Mensual;BRONCE;122;El Nueve;SD;Nacional;Si
Argentina;Abono Mensual;BRONCE;123;Telefe;SD;Nacional;Si
Argentina;Abono Mensual;BRONCE;124;El Trece;SD;Nacional;Si
Argentina;Abono Mensual;BRONCE;125;Net TV;SD;Nacional;Si
Argentina;Abono Mensual;BRONCE;126;Bravo TV;SD;Variedades;Si
Argentina;Abono Mensual;BRONCE;127;DSHOW;SD;Variedades;Si
Argentina;Abono Mensual;BRONCE;128;Encuentro;SD;Nacional;Si
Argentina;Abono Mensual;BRONCE;129;Canal de la Ciudad;SD;Local;No
Argentina;Abono Mensual;BRONCE;130;Canal 7 Mendoza;SD;Local;Si
