Pais;Cliente;Pacote;VC;Canal;Tecnología;Categoría;Disponibilidad
Ecuador;Abono Mensual;Familiar SD;901;DSports Radio;Radio;Radio;No
Ecuador;Abono Mensual;Familiar SD;980;Unión Radio Noticias;Radio;Radio;Si
Ecuador;Abono Mensual;Familiar SD;982;Radio Caracol;Radio;Radio;Si
Ecuador;Abono Mensual;Familiar SD;984;Radio France International;Radio;Radio;Si
Ecuador;Abono Mensual;Familiar SD;1105;Gran Hermano - Experiencia Multicámara;HD;Variedades;No
Ecuador;Abono Mensual;Familiar SD;1106;Gran Hermano - 24 hs;HD;Variedades;No
Ecuador;Abono Mensual;Familiar SD;1107;Gran Hermano - Cámara 1;HD;Variedades;No
Ecuador;Abono Mensual;Familiar SD;1108;Gran Hermano - Cámara 2;HD;Variedades;No
Ecuador;Abono Mensual;Familiar SD;1109;Gran Hermano - Cámara 3;HD;Variedades;No
Ecuador;Abono Mensual;Familiar SD;1180;Teleamazonas HD;HD;Nacional;No
Ecuador;Abono Mensual;Familiar SD;1181;TC Television HD;HD;Nacional;No
Ecuador;Abono Mensual;Familiar SD;1182;Ecuavisa HD;HD;Nacional;No
Ecuador;Abono Mensual;Familiar SD;1204;Star Channel HD;HD;Variedades;No
Ecuador;Abono Mensual;Familiar SD;1206;Warner Channel HD;HD;Variedades;No
Ecuador;Abono Mensual;Familiar SD;1207;A&E Mundo HD;HD;Variedades;No
Ecuador;Abono Mensual;Familiar SD;1208;Sony HD;HD;Variedades;No
Ecuador;Abono Mensual;Familiar SD;1209;AXN HD;HD;Variedades;No
Ecuador;Abono Mensual;Familiar SD;1210;AMC HD;HD;Variedades;No
Ecuador;Abono Mensual;Familiar SD;1213;TNT Series HD;HD;Variedades;No
Ecuador;Abono Mensual;Familiar SD;1214;Atres HD;HD;Variedades;No
Ecuador;Abono Mensual;Familiar SD;1215;Comedy Central HD;HD;Variedades;No
Ecuador;Abono Mensual;Familiar SD;1217;FX HD;HD;Variedades;No
Ecuador;Abono Mensual;Familiar SD;1218;Universal TV HD;HD;Variedades;No
Ecuador;Abono Mensual;Familiar SD;1219;USA Network HD;HD;Variedades;No
Ecuador;Abono Mensual;Familiar SD;1221;Hola TV HD;HD;Variedades;No
Ecuador;Abono Mensual;Familiar SD;1222;E! Entertainment HD;HD;Variedades;No
Ecuador;Abono Mensual;Familiar SD;1223;Investigation Discovery (ID) HD;HD;Variedades;No
Ecuador;Abono Mensual;Familiar SD;1228;Lifetime HD;HD;Variedades;No
Ecuador;Abono Mensual;Familiar SD;1229;Discovery Home & Health;HD;Variedades;No
Ecuador;Abono Mensual;Familiar SD;1231;Alacocina TV;HD;Variedades;Si
Ecuador;Abono Mensual;Familiar SD;1232;El Gourmet HD;HD;Variedades;No
Ecuador;Abono Mensual;Familiar SD;1233;Food Network HD;HD;Variedades;No
Ecuador;Abono Mensual;Familiar SD;1234;HGTV HD;HD;Variedades;No
Ecuador;Abono Mensual;Familiar SD;1236;VePlus HD;HD;Variedades;No
Ecuador;Abono Mensual;Familiar SD;1264;MTV HD;HD;Variedades;No
Ecuador;Abono Mensual;Familiar SD;1265;Music Top HD;HD;Variedades;No
Ecuador;Abono Mensual;Familiar SD;1266;Tierra Mía HD;HD;Variedades;No
Ecuador;Abono Mensual;Familiar SD;1270;Latina TV;HD;Variedades;Si
Ecuador;Abono Mensual;Familiar SD;1273;INTI Network HD;HD;Variedades;No
Ecuador;Abono Mensual;Familiar SD;1304;Cartoon Network HD;HD;Infantil;No
Ecuador;Abono Mensual;Familiar SD;1308;Nickelodeon HD;HD;Infantil;No
Ecuador;Abono Mensual;Familiar SD;1309;Nick Jr. HD;HD;Infantil;No
Ecuador;Abono Mensual;Familiar SD;1312;Disney Channel HD;HD;Infantil;No
Ecuador;Abono Mensual;Familiar SD;1315;Disney Junior HD;HD;Infantil;No
Ecuador;Abono Mensual;Familiar SD;1318;Plim Plim;HD;Infantil;Si
Ecuador;Abono Mensual;Familiar SD;1319;El Reino Infantil;HD;Infantil;No
Ecuador;Abono Mensual;Familiar SD;1330;Discovery Kids HD;HD;Infantil;No
Ecuador;Abono Mensual;Familiar SD;1502;TNT HD;HD;Cine;No
Ecuador;Abono Mensual;Familiar SD;1503;Golden HD;HD;Cine;No
Ecuador;Abono Mensual;Familiar SD;1506;Sony Movies;HD;Cine;No
Ecuador;Abono Mensual;Familiar SD;1507;Cinecanal HD;HD;Cine;No
Ecuador;Abono Mensual;Familiar SD;1508;Studio Universal HD;HD;Cine;No
Ecuador;Abono Mensual;Familiar SD;1509;Cinemax HD;HD;Cine;No
Ecuador;Abono Mensual;Familiar SD;1510;Mórbido TV;HD;Cine;Si
Ecuador;Abono Mensual;Familiar SD;1513;DHE HD;HD;Cine;No
Ecuador;Abono Mensual;Familiar SD;1518;Space HD;HD;Cine;No
Ecuador;Abono Mensual;Familiar SD;1524;HBO HD;HD;Cine;No
Ecuador;Abono Mensual;Familiar SD;1525;HBO 2 HD;HD;Cine;No
Ecuador;Abono Mensual;Familiar SD;1528;HBO Signature HD;HD;Cine;No
Ecuador;Abono Mensual;Familiar SD;1532;HBO Plus HD;HD;Cine;No
Ecuador;Abono Mensual;Familiar SD;1534;HBO Family HD;HD;Cine;No
Ecuador;Abono Mensual;Familiar SD;1542;HBO Xtreme HD;HD;Cine;No
Ecuador;Abono Mensual;Familiar SD;1571;Universal Premiere Este HD;HD;Cine;No
Ecuador;Abono Mensual;Familiar SD;1572;Universal Cinema HD;HD;Cine;No
Ecuador;Abono Mensual;Familiar SD;1573;Universal Comedy HD;HD;Cine;No
Ecuador;Abono Mensual;Familiar SD;1574;Universal Crime Este HD;HD;Cine;No
Ecuador;Abono Mensual;Familiar SD;1575;Universal Reality HD;HD;Cine;No
Ecuador;Abono Mensual;Familiar SD;1576;Universal Premiere Oeste HD;HD;Cine;No
Ecuador;Abono Mensual;Familiar SD;1577;Universal Cinema Oeste;HD;Cine;No
Ecuador;Abono Mensual;Familiar SD;1610;DSports HD;HD;Deportes;No
Ecuador;Abono Mensual;Familiar SD;1612;DSports 2 HD;HD;Deportes;No
Ecuador;Abono Mensual;Familiar SD;1613;DSports+ HD;HD;Deportes;No
Ecuador;Abono Mensual;Familiar SD;1621;ESPN HD;HD;Deportes;No
Ecuador;Abono Mensual;Familiar SD;1622;ESPN 2 HD;HD;Deportes;No
Ecuador;Abono Mensual;Familiar SD;1623;ESPN 3 HD;HD;Deportes;No
Ecuador;Abono Mensual;Familiar SD;1624;ESPN 4 HD;HD;Deportes;No
Ecuador;Abono Mensual;Familiar SD;1625;ESPN 5 HD;HD;Deportes;No
Ecuador;Abono Mensual;Familiar SD;1626;ESPN 6 HD;HD;Deportes;Si
Ecuador;Abono Mensual;Familiar SD;1627;ESPN 7 HD;HD;Deportes;Si
Ecuador;Abono Mensual;Familiar SD;1628;Golf Channel HD;HD;Deportes;No
Ecuador;Abono Mensual;Familiar SD;1639;PX Sports;HD;Deportes;No
Ecuador;Abono Mensual;Familiar SD;1655;El Canal del Futbol;HD;Deportes;No
Ecuador;Abono Mensual;Familiar SD;1698;Dsports;HD;Deportes;No
Ecuador;Abono Mensual;Familiar SD;1699;DSports Eventos;HD;Deportes;No
Ecuador;Abono Mensual;Familiar SD;1700;DNews HD;HD;Mundo;No
Ecuador;Abono Mensual;Familiar SD;1727;Cable Noticias HD;HD;Mundo;No
Ecuador;Abono Mensual;Familiar SD;1730;National Geographic HD;HD;Mundo;No
