Pais;Cliente;Pacote;VC;Canal;Tecnología;Categoría
PUERTO RICO;POSPAGO;CINEMAX PACK ST;572;CINEMAX HITS;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;CINEMAX PACK ST;574;CINEMAX ACTION;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;162;TELEMUNDO PR;HD;NACIONAL
PUERTO RICO;POSPAGO;DEMO;164;WAPA TV;HD;NACIONAL
PUERTO RICO;POSPAGO;DEMO;166;WIPR;SD;NACIONAL
PUERTO RICO;POSPAGO;DEMO;167;UNIVISION;SD;NACIONAL
PUERTO RICO;POSPAGO;DEMO;168;TELEONCE;HD;NACIONAL
PUERTO RICO;POSPAGO;DEMO;169;DAYSTAR ESPAÑOL;SD;RELIGIOSO
PUERTO RICO;POSPAGO;DEMO;170;FOX PR;HD;NACIONAL
PUERTO RICO;POSPAGO;DEMO;172;ABC5 PR;HD;NACIONAL
PUERTO RICO;POSPAGO;DEMO;174;CBS PR;HD;NACIONAL
PUERTO RICO;POSPAGO;DEMO;176;NBC PR;HD;NACIONAL
PUERTO RICO;POSPAGO;DEMO;179;PUNTO 2;HD;NACIONAL
PUERTO RICO;POSPAGO;DEMO;181;TV DOMINICANA;SD;NACIONAL
PUERTO RICO;POSPAGO;DEMO;182;TV CHILE;SD;NACIONAL
PUERTO RICO;POSPAGO;DEMO;183;TELEORO;SD;NACIONAL
PUERTO RICO;POSPAGO;DEMO;185;TELECINCO;SD;NACIONAL
PUERTO RICO;POSPAGO;DEMO;188;QVC;HD;HOGAR Y VARIEDADES
PUERTO RICO;POSPAGO;DEMO;189;QVC 2;SD;HOGAR Y VARIEDADES
PUERTO RICO;POSPAGO;DEMO;190;HOME SHOPPING NETWORK;HD;HOGAR Y VARIEDADES
PUERTO RICO;POSPAGO;DEMO;191;HOME SHOPPING NETWORK 2;SD;HOGAR Y VARIEDADES
PUERTO RICO;POSPAGO;DEMO;220;BRAVO TV;HD;HOGAR Y VARIEDADES
PUERTO RICO;POSPAGO;DEMO;221;¡HOLA! TV;SD;HOGAR Y VARIEDADES
PUERTO RICO;POSPAGO;DEMO;222;E! US HD;HD;HOGAR Y VARIEDADES
PUERTO RICO;POSPAGO;DEMO;225;PASIONES;SD;TELENOVELAS
PUERTO RICO;POSPAGO;DEMO;226;QVC;HD;HOGAR Y VARIEDADES
PUERTO RICO;POSPAGO;DEMO;227;HOME SHOPPING NETWORK;HD;HOGAR Y VARIEDADES
PUERTO RICO;POSPAGO;DEMO;228;FOOD NETWORK;HD;GASTRONÓMICO
PUERTO RICO;POSPAGO;DEMO;229;BLOSSOM;SD;HOGAR Y VARIEDADES
PUERTO RICO;POSPAGO;DEMO;230;BET;SD;HOGAR Y VARIEDADES
PUERTO RICO;POSPAGO;DEMO;242;FX HD;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;244;TNT;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;246;USA;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;248;TBS;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;249;TL NOVELAS;SD;TELENOVELAS
PUERTO RICO;POSPAGO;DEMO;250;HGTV;HD;HOGAR Y VARIEDADES
PUERTO RICO;POSPAGO;DEMO;252;FREEFORM;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;254;PARAMOUNT;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;256;A&E;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;260;MTV;HD;MUSICAL
PUERTO RICO;POSPAGO;DEMO;261;MTV 2;HD;MUSICAL
PUERTO RICO;POSPAGO;DEMO;262;VH1;HD;MUSICAL
PUERTO RICO;POSPAGO;DEMO;263;COMEDY CENTRAL;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;264;VICE;SD;INFORMATIVO
PUERTO RICO;POSPAGO;DEMO;267;COOKING CHANNEL;HD;GASTRONÓMICO
PUERTO RICO;POSPAGO;DEMO;268;SO YUMMY!;SD;GASTRONÓMICO
PUERTO RICO;POSPAGO;DEMO;320;CARTOON NETWORK;HD;INFANTIL
PUERTO RICO;POSPAGO;DEMO;322;NICKELODEON;HD;INFANTIL
PUERTO RICO;POSPAGO;DEMO;324;DISNEY CHANNEL;HD;INFANTIL
PUERTO RICO;POSPAGO;DEMO;326;DISNEY XD;HD;INFANTIL
PUERTO RICO;POSPAGO;DEMO;330;DISCOVERY KIDS LA;SD;INFANTIL
PUERTO RICO;POSPAGO;DEMO;332;LOOLOO KIDS;SD;INFANTIL
PUERTO RICO;POSPAGO;DEMO;336;BOOMERANG;SD;INFANTIL
PUERTO RICO;POSPAGO;DEMO;337;NICK JR.;HD;INFANTIL
PUERTO RICO;POSPAGO;DEMO;338;VME;SD;NACIONAL
PUERTO RICO;POSPAGO;DEMO;339;BABY FIRST TV;SD;INFANTIL
PUERTO RICO;POSPAGO;DEMO;350;EWTN;SD;RELIGIOSO
PUERTO RICO;POSPAGO;DEMO;352;ENLACE;SD;RELIGIOSO
PUERTO RICO;POSPAGO;DEMO;354;CHRISTIAN TELEVISION NETWORK (CTN);SD;RELIGIOSO
PUERTO RICO;POSPAGO;DEMO;511;AMC;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;514;CINE LATINO;SD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;516;DE PELÍCULA;SD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;517;LIFETIME;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;518;LIFETIME MOVIE NETWORK;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;520;HALLMARK;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;521;HALLMARK FAMILY;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;522;HALLMARK MYSTERY;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;550;MGM+;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;551;MGM+ HITS;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;552;MGM+ MARQUEE;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;564;HBO;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;565;HBO HITS;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;566;HBO MOVIES;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;567;HBO DRAMA;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;569;HBO COMEDY;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;570;HBO LATINO;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;571;CINEMAX;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;572;CINEMAX HITS;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;574;CINEMAX ACTION;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;577;PARAMOUNT;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;578;SHOWTIME 2;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;579;SHO*BET;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;580;SHOWCASE;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;581;SHOWTIME EXTREME;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;582;THE MOVIE CHANNEL;SD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;585;STARZ;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;586;STARZ KIDS & FAMILY;HD;INFANTIL
PUERTO RICO;POSPAGO;DEMO;587;STARZ CINEMA;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;588;ENCORE ACTION;SD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;589;ENCORE;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;590;ENCORE FAMILY;SD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;645;ESPN;HD;DEPORTES
PUERTO RICO;POSPAGO;DEMO;646;ESPN NEWS;HD;DEPORTES
PUERTO RICO;POSPAGO;DEMO;648;ESPN 2;HD;DEPORTES
PUERTO RICO;POSPAGO;DEMO;649;ESPN DEPORTES;HD;DEPORTES
PUERTO RICO;POSPAGO;DEMO;651;FOX DEPORTES;SD;DEPORTES
PUERTO RICO;POSPAGO;DEMO;652;THE TENNIS CHANNEL;HD;DEPORTES
PUERTO RICO;POSPAGO;DEMO;653;NBA TV;HD;DEPORTES
PUERTO RICO;POSPAGO;DEMO;654;THE GOLF CHANNEL;HD;DEPORTES
PUERTO RICO;POSPAGO;DEMO;655;FOX SPORTS;HD;DEPORTES
PUERTO RICO;POSPAGO;DEMO;656;MLB NETWORK;HD;DEPORTES
PUERTO RICO;POSPAGO;DEMO;657;WAPA DEPORTES;HD;DEPORTES
PUERTO RICO;POSPAGO;DEMO;659;RACER NETWORK;HD;DEPORTES
PUERTO RICO;POSPAGO;DEMO;702;CNN;HD;NOTICIAS
PUERTO RICO;POSPAGO;DEMO;704;CNN EN ESPAÑOL;SD;NOTICIAS
PUERTO RICO;POSPAGO;DEMO;708;HEADLINE NEWS;HD;NOTICIAS
PUERTO RICO;POSPAGO;DEMO;710;BLOOMBERG;HD;NOTICIAS
PUERTO RICO;POSPAGO;DEMO;712;ACCUWEATHER;HD;NOTICIAS
PUERTO RICO;POSPAGO;DEMO;714;ESTRELLA TV;SD;NACIONAL
PUERTO RICO;POSPAGO;DEMO;720;C-SPAN2;SD;INFORMATIVO
PUERTO RICO;POSPAGO;DEMO;730;NAT GEO MUNDO;SD;CIENCIA Y CULTURA
PUERTO RICO;POSPAGO;DEMO;732;DISCOVERY EN ESPAÑOL;SD;CIENCIA Y CULTURA
PUERTO RICO;POSPAGO;DEMO;734;ANIMAL PLANET LA;SD;CIENCIA Y CULTURA
PUERTO RICO;POSPAGO;DEMO;735;ANIMAL PLANET US;HD;CIENCIA Y CULTURA
PUERTO RICO;POSPAGO;DEMO;742;HISTORY ANDES;SD;CIENCIA Y CULTURA
PUERTO RICO;POSPAGO;DEMO;744;FYI;HD;HOGAR Y VARIEDADES
PUERTO RICO;POSPAGO;DEMO;745;SYFY;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;746;DISCOVERY TURBO;HD;HOGAR Y VARIEDADES
PUERTO RICO;POSPAGO;DEMO;752;DISCOVERY US;HD;CIENCIA Y CULTURA
PUERTO RICO;POSPAGO;DEMO;754;THE LEARNING CHANNEL;HD;HOGAR Y VARIEDADES
PUERTO RICO;POSPAGO;DEMO;756;HISTORY US;HD;CIENCIA Y CULTURA
PUERTO RICO;POSPAGO;DEMO;760;TVE;SD;NACIONAL
PUERTO RICO;POSPAGO;DEMO;762;ANTENA 3;SD;NACIONAL
PUERTO RICO;POSPAGO;DEMO;764;HITN;SD;EDUCATIVO
PUERTO RICO;POSPAGO;DEMO;768;BBC AMERICA;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO;901;MUSIC CHOICE ROCK HITS;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;902;MUSIC CHOICE ‘80S ROCK;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;903;MUSIC CHOICE JAZZ VOCAL HITS;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;904;MUSIC CHOICE COUNTRY HITS;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;905;MUSIC CHOICE NEW AGE;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;906;MUSIC CHOICE FUNK;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;907;MUSIC CHOICE '90S;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;908;MUSIC CHOICE BLUES;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;909;MUSIC CHOICE LOVE SONGS;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;910;MUSIC CHOICE MUSICA URBANA;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;911;MUSIC CHOICE R&B CLASSICS;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;912;MUSIC CHOICE LATIN JAZZ;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;913;MUSIC CHOICE SOFT ROCK;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;914;MUSIC CHOICE RAP;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;915;MUSIC CHOICE CLASSIC CHRISTMAS;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;916;MUSIC CHOICE WORKOUT;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;917;MUSIC CHOICE BROADWAY;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;918;MUSIC CHOICE ADULT ALTERNATIVE;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;919;MUSIC CHOICE POP HITS;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;920;MUSIC CHOICE NEW WAVE;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;921;MUSIC CHOICE '70S;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;922;MUSIC CHOICE KIDS ONLY!;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;923;MUSIC CHOICE '80S;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;924;MUSIC CHOICE ROCK LATINO;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;925;MUSIC CHOICE RETRO WORKOUT;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;926;MUSIC CHOICE CONTEMPORARY CHRISTIAN;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;927;MUSIC CHOICE REGGAE;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;928;MUSIC CHOICE ALTERNATIVE;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;929;MUSIC CHOICE POP & COUNTRY;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;930;MUSIC CHOICE POP LATINO;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;931;MUSIC CHOICE CLASSIC COUNTRY;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;932;MUSIC CHOICE BIG BAND;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;933;MUSIC CHOICE TODAY'S COUNTRY;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;934;MUSIC CHOICE HIT LIST;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;935;MUSIC CHOICE HIP-HOP AND R&B;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;936;MUSIC CHOICE TEEN BEATS;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;937;MUSIC CHOICE COFFEE SHOP CUTS;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;938;MUSIC CHOICE HONKY TONK;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;939;MUSIC CHOICE SOUNDSCAPES;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;940;MUSIC CHOICE LIGHT CLASSICAL;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;941;MUSIC CHOICE CLASSIC ALTERNATIVE;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;942;MUSIC CHOICE INDIE;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;943;MUSIC CHOICE MALT SHOP FAVORITES;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;944;MUSIC CHOICE SMOOTH JAZZ;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;945;MUSIC CHOICE CONTEMPORARY INSTRUMENTALS;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;946;MUSIC CHOICE HARD ROCK;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;947;MUSIC CHOICE THROWBACK JAMZ;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;948;MUSIC CHOICE CLASSIC ROCK;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;949;MUSIC CHOICE MOVIE SCORES;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;950;MUSIC CHOICE MAX;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;951;MUSIC CHOICE MAINSTREAM RAP;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;952;MUSIC CHOICE AMERICANA;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;953;MUSIC CHOICE SYMPHONY;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;954;MUSIC CHOICE DANCE/EDM;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;955;MUSIC CHOICE FOLK;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;956;MUSIC CHOICE CLASSIC DANCE;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;957;MUSIC CHOICE GOSPEL HALLELUJAH;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;958;MUSIC CHOICE TROPICALES;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;959;MUSIC CHOICE METAL;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;960;MUSIC CHOICE TODDLER TUNES;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;961;MUSIC CHOICE Y2K;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;962;MUSIC CHOICE BLUEGRASS;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;963;MUSIC CHOICE VIETNAMESE;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;964;MUSIC CHOICE GOSPEL;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;965;MUSIC CHOICE '60S MOVEMENT;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;966;MUSIC CHOICE FILIPINO;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;967;MUSIC CHOICE SOUNDS OF THE SEASON;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;921-1;MUSIC CHOICE '70S ULTRA;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;923-1;MUSIC CHOICE '80S ULTRA;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;931-1;MUSIC CHOICE COUNTRY CLASSIC ULTRA;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;933-1;MUSIC CHOICE TODAY'S COUNTRY ULTRA;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;939-1;MUSIC CHOICE SOUNDSCAPES ULTRA;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO;967-1;MUSIC CHOICE CLASSIC ROCK ULTRA;AUDIO;AUDIO
PUERTO RICO;POSPAGO;DEMO2;162;TELEMUNDO PR;HD;NACIONAL
PUERTO RICO;POSPAGO;DEMO2;164;WAPA TV;HD;NACIONAL
PUERTO RICO;POSPAGO;DEMO2;166;WIPR;SD;NACIONAL
PUERTO RICO;POSPAGO;DEMO2;167;UNIVISION;SD;NACIONAL
PUERTO RICO;POSPAGO;DEMO2;168;TELEONCE;HD;NACIONAL
PUERTO RICO;POSPAGO;DEMO2;169;DAYSTAR ESPAÑOL;SD;RELIGIOSO
PUERTO RICO;POSPAGO;DEMO2;170;FOX PR;HD;NACIONAL
PUERTO RICO;POSPAGO;DEMO2;172;ABC5 PR;HD;NACIONAL
PUERTO RICO;POSPAGO;DEMO2;174;CBS PR;HD;NACIONAL
PUERTO RICO;POSPAGO;DEMO2;176;NBC PR;HD;NACIONAL
PUERTO RICO;POSPAGO;DEMO2;179;PUNTO 2;HD;NACIONAL
PUERTO RICO;POSPAGO;DEMO2;181;TV DOMINICANA;SD;NACIONAL
PUERTO RICO;POSPAGO;DEMO2;182;TV CHILE;SD;NACIONAL
PUERTO RICO;POSPAGO;DEMO2;183;TELEORO;SD;NACIONAL
PUERTO RICO;POSPAGO;DEMO2;185;TELECINCO;SD;NACIONAL
PUERTO RICO;POSPAGO;DEMO2;188;QVC;HD;HOGAR Y VARIEDADES
PUERTO RICO;POSPAGO;DEMO2;189;QVC 2;SD;HOGAR Y VARIEDADES
PUERTO RICO;POSPAGO;DEMO2;190;HOME SHOPPING NETWORK;HD;HOGAR Y VARIEDADES
PUERTO RICO;POSPAGO;DEMO2;191;HOME SHOPPING NETWORK 2;SD;HOGAR Y VARIEDADES
PUERTO RICO;POSPAGO;DEMO2;220;BRAVO TV;HD;HOGAR Y VARIEDADES
PUERTO RICO;POSPAGO;DEMO2;221;¡HOLA! TV;SD;HOGAR Y VARIEDADES
PUERTO RICO;POSPAGO;DEMO2;222;E! US HD;HD;HOGAR Y VARIEDADES
PUERTO RICO;POSPAGO;DEMO2;225;PASIONES;SD;TELENOVELAS
PUERTO RICO;POSPAGO;DEMO2;226;QVC;HD;HOGAR Y VARIEDADES
PUERTO RICO;POSPAGO;DEMO2;227;HOME SHOPPING NETWORK;HD;HOGAR Y VARIEDADES
PUERTO RICO;POSPAGO;DEMO2;228;FOOD NETWORK;HD;GASTRONÓMICO
PUERTO RICO;POSPAGO;DEMO2;229;BLOSSOM;SD;HOGAR Y VARIEDADES
PUERTO RICO;POSPAGO;DEMO2;230;BET;SD;HOGAR Y VARIEDADES
PUERTO RICO;POSPAGO;DEMO2;242;FX HD;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO2;244;TNT;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO2;246;USA;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO2;248;TBS;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO2;249;TL NOVELAS;SD;TELENOVELAS
PUERTO RICO;POSPAGO;DEMO2;250;HGTV;HD;HOGAR Y VARIEDADES
PUERTO RICO;POSPAGO;DEMO2;252;FREEFORM;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO2;254;PARAMOUNT;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO2;256;A&E;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO2;260;MTV;HD;MUSICAL
PUERTO RICO;POSPAGO;DEMO2;261;MTV 2;HD;MUSICAL
PUERTO RICO;POSPAGO;DEMO2;262;VH1;HD;MUSICAL
PUERTO RICO;POSPAGO;DEMO2;263;COMEDY CENTRAL;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO2;264;VICE;SD;INFORMATIVO
PUERTO RICO;POSPAGO;DEMO2;267;COOKING CHANNEL;HD;GASTRONÓMICO
PUERTO RICO;POSPAGO;DEMO2;268;SO YUMMY!;SD;GASTRONÓMICO
PUERTO RICO;POSPAGO;DEMO2;320;CARTOON NETWORK;HD;INFANTIL
PUERTO RICO;POSPAGO;DEMO2;322;NICKELODEON;HD;INFANTIL
PUERTO RICO;POSPAGO;DEMO2;324;DISNEY CHANNEL;HD;INFANTIL
PUERTO RICO;POSPAGO;DEMO2;326;DISNEY XD;HD;INFANTIL
PUERTO RICO;POSPAGO;DEMO2;330;DISCOVERY KIDS LA;SD;INFANTIL
PUERTO RICO;POSPAGO;DEMO2;332;LOOLOO KIDS;SD;INFANTIL
PUERTO RICO;POSPAGO;DEMO2;336;BOOMERANG;SD;INFANTIL
PUERTO RICO;POSPAGO;DEMO2;337;NICK JR.;HD;INFANTIL
PUERTO RICO;POSPAGO;DEMO2;338;VME;SD;NACIONAL
PUERTO RICO;POSPAGO;DEMO2;339;BABY FIRST TV;SD;INFANTIL
PUERTO RICO;POSPAGO;DEMO2;350;EWTN;SD;RELIGIOSO
PUERTO RICO;POSPAGO;DEMO2;352;ENLACE;SD;RELIGIOSO
PUERTO RICO;POSPAGO;DEMO2;354;CHRISTIAN TELEVISION NETWORK (CTN);SD;RELIGIOSO
PUERTO RICO;POSPAGO;DEMO2;511;AMC;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO2;514;CINE LATINO;SD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO2;516;DE PELÍCULA;SD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO2;517;LIFETIME;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO2;518;LIFETIME MOVIE NETWORK;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO2;520;HALLMARK;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO2;521;HALLMARK FAMILY;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO2;522;HALLMARK MYSTERY;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO2;645;ESPN;HD;DEPORTES
PUERTO RICO;POSPAGO;DEMO2;646;ESPN NEWS;HD;DEPORTES
PUERTO RICO;POSPAGO;DEMO2;648;ESPN 2;HD;DEPORTES
PUERTO RICO;POSPAGO;DEMO2;649;ESPN DEPORTES;HD;DEPORTES
PUERTO RICO;POSPAGO;DEMO2;651;FOX DEPORTES;SD;DEPORTES
PUERTO RICO;POSPAGO;DEMO2;652;THE TENNIS CHANNEL;HD;DEPORTES
PUERTO RICO;POSPAGO;DEMO2;653;NBA TV;HD;DEPORTES
PUERTO RICO;POSPAGO;DEMO2;654;THE GOLF CHANNEL;HD;DEPORTES
PUERTO RICO;POSPAGO;DEMO2;655;FOX SPORTS;HD;DEPORTES
PUERTO RICO;POSPAGO;DEMO2;656;MLB NETWORK;HD;DEPORTES
PUERTO RICO;POSPAGO;DEMO2;657;WAPA DEPORTES;HD;DEPORTES
PUERTO RICO;POSPAGO;DEMO2;659;RACER NETWORK;HD;DEPORTES
PUERTO RICO;POSPAGO;DEMO2;702;CNN;HD;NOTICIAS
PUERTO RICO;POSPAGO;DEMO2;704;CNN EN ESPAÑOL;SD;NOTICIAS
PUERTO RICO;POSPAGO;DEMO2;708;HEADLINE NEWS;HD;NOTICIAS
PUERTO RICO;POSPAGO;DEMO2;710;BLOOMBERG;HD;NOTICIAS
PUERTO RICO;POSPAGO;DEMO2;712;ACCUWEATHER;HD;NOTICIAS
PUERTO RICO;POSPAGO;DEMO2;714;ESTRELLA TV;SD;NACIONAL
PUERTO RICO;POSPAGO;DEMO2;720;C-SPAN2;SD;INFORMATIVO
PUERTO RICO;POSPAGO;DEMO2;730;NAT GEO MUNDO;SD;CIENCIA Y CULTURA
PUERTO RICO;POSPAGO;DEMO2;732;DISCOVERY EN ESPAÑOL;SD;CIENCIA Y CULTURA
PUERTO RICO;POSPAGO;DEMO2;734;ANIMAL PLANET LA;SD;CIENCIA Y CULTURA
PUERTO RICO;POSPAGO;DEMO2;735;ANIMAL PLANET US;HD;CIENCIA Y CULTURA
PUERTO RICO;POSPAGO;DEMO2;742;HISTORY ANDES;SD;CIENCIA Y CULTURA
PUERTO RICO;POSPAGO;DEMO2;744;FYI;HD;HOGAR Y VARIEDADES
PUERTO RICO;POSPAGO;DEMO2;745;SYFY;HD;SERIES Y PELICULAS
PUERTO RICO;POSPAGO;DEMO2;746;DISCOVERY TURBO;HD;HOGAR Y VARIEDADES
PUERTO RICO;POSPAGO;DEMO2;752;DISCOVERY US;HD;CIENCIA Y CULTURA
