Pais;Cliente;Pacote;VC;Canal;Tecnología;Categoría
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1221;¡HOLA! TV HD;HD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1222;E! HD;HD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1229;DISCOVERY HOME & HEALTH HD;HD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1231;A LA COCINA;HD;GASTRONÓMICO
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1232;GOURMET HD;HD;GASTRONÓMICO
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1236;CIUDAD MAGAZINE HD;HD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1237;VEPLUS HD;HD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1264;MTV HD;HD;MUSICAL
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1265;MUSIC TOP HD;HD;MUSICAL
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1269;QUIERO MÚSICA EN MI IDIOMA HD;HD;MUSICAL
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1270;LATINA TV HD;HD;NACIONAL
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1304;CARTOON NETWORK HD;HD;INFANTIL
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1308;NICKELODEON HD;HD;INFANTIL
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1310;REINO INFANTIL;SD;INFANTIL
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1312;DISNEY CHANNEL HD;HD;INFANTIL
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1315;DISNEY JUNIOR HD;HD;INFANTIL
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1318;PLIM PLIM HD;HD;INFANTIL
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1330;DISCOVERY KIDS HD;HD;INFANTIL
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1502;TNT HD;HD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1506;SONY MOVIES;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1507;CINECANAL HD;HD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1508;STUDIO UNIVERSAL HD;HD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1509;CINEMAX HD;HD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1510;MÓRBIDO TV HD;HD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1518;SPACE HD;HD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1605;FOX SPORTS HD;HD;DEPORTES
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1608;FOX SPORTS 2 HD;HD;DEPORTES
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1609;FOX SPORTS 3 HD;HD;DEPORTES
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1610;DSPORTS HD;HD;DEPORTES
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1612;D SPORTS 2 HD;HD;DEPORTES
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1613;D SPORTS+ HD;HD;DEPORTES
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1620;TYC SPORTS HD;HD;DEPORTES
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1621;ESPN HD;HD;DEPORTES
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1622;ESPN 2 HD;HD;DEPORTES
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1623;ESPN 3 HD;HD;DEPORTES
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1631;DSPORTS RADIO HD;HD;DEPORTES
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1656;DEPORTV HD;HD;DEPORTES
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1700;DNEWS;SD;NOTICIAS
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1715;LN+ HD;HD;NOTICIAS
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1716;TODO NOTICIAS HD;HD;NOTICIAS
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1717;C5N HD;HD;NOTICIAS
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1719;A24 HD;HD;NOTICIAS
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1720;CANAL 26 HD;HD;NOTICIAS
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1721;AR 12 HD;HD;NACIONAL
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1724;TV PERÚ NOTICIAS HD;HD;NOTICIAS
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1730;NATIONAL GEOGRAPHIC HD;HD;CIENCIA Y CULTURA
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1732;DISCOVERY HD;HD;CIENCIA Y CULTURA
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1734;ANIMAL PLANET HD;HD;CIENCIA Y CULTURA
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1740;TLC HD;HD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1742;HISTORY HD;HD;CIENCIA Y CULTURA
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1764;FRANCE 24;SD;NOTICIAS
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1789;TV CIUDAD HD;HD;NACIONAL
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1795;TV PERÚ HD;HD;NACIONAL
ARGENTINA;POSPAGO;DIRECTV PLATA HD;1804;ESCUELA+ HD;HD;EDUCATIVO
ARGENTINA;POSPAGO;FAMILY;120;AMÉRICA;SD;NACIONAL
ARGENTINA;POSPAGO;FAMILY;121;TV PÚBLICA;SD;NACIONAL
ARGENTINA;POSPAGO;FAMILY;122;EL NUEVE;SD;NACIONAL
ARGENTINA;POSPAGO;FAMILY;123;TELEFÉ;SD;NACIONAL
ARGENTINA;POSPAGO;FAMILY;124;EL TRECE;SD;NACIONAL
ARGENTINA;POSPAGO;FAMILY;125;NET TV;SD;NACIONAL
ARGENTINA;POSPAGO;FAMILY;126;BRAVO TV;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;FAMILY;127;DSHOW;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;FAMILY;128;ENCUENTRO;SD;EDUCATIVO
ARGENTINA;POSPAGO;FAMILY;129;CANAL DE LA CIUDAD;SD;NACIONAL
ARGENTINA;POSPAGO;FAMILY;130;CANAL 7 DE MENDOZA;SD;NACIONAL
ARGENTINA;POSPAGO;FAMILY;131;CANAL 9 DE MENDOZA;SD;NACIONAL
ARGENTINA;POSPAGO;FAMILY;132;CANAL 13 DE RÍO CUARTO;SD;NACIONAL
ARGENTINA;POSPAGO;FAMILY;133;CANAL 7 DE JUJUY;SD;NACIONAL
ARGENTINA;POSPAGO;FAMILY;134;CANAL 3 DE ROSARIO;SD;NACIONAL
ARGENTINA;POSPAGO;FAMILY;135;CANAL 12 DE CÓRDOBA;SD;NACIONAL
ARGENTINA;POSPAGO;FAMILY;136;TELEFÉ CÓRDOBA;SD;NACIONAL
ARGENTINA;POSPAGO;FAMILY;137;TELEFÉ ROSARIO;SD;NACIONAL
ARGENTINA;POSPAGO;FAMILY;139;TVPP PAMPA;SD;NACIONAL
ARGENTINA;POSPAGO;FAMILY;140;CANAL 8 DE SAN JUAN;SD;NACIONAL
ARGENTINA;POSPAGO;FAMILY;199;KZO;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;FAMILY;204;STAR CHANNEL;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;FAMILY;206;WARNER;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;FAMILY;207;A&E;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;FAMILY;208;SONY;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;FAMILY;209;AXN;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;FAMILY;213;TNT SERIES;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;FAMILY;215;COMEDY CENTRAL;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;FAMILY;217;FX;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;FAMILY;218;UNIVERSAL;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;FAMILY;219;USA;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;FAMILY;221;¡HOLA! TV;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;FAMILY;222;E!;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;FAMILY;223;ID;SD;CIENCIA Y CULTURA
ARGENTINA;POSPAGO;FAMILY;226;LAS ESTRELLAS;SD;NACIONAL
ARGENTINA;POSPAGO;FAMILY;228;LIFETIME;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;FAMILY;229;DISCOVERY HOME & HEALTH;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;FAMILY;231;TELEMUNDO;SD;TELENOVELAS
ARGENTINA;POSPAGO;FAMILY;236;CIUDAD MAGAZINE;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;FAMILY;238;VOLVER;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;FAMILY;240;CARAS TV;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;FAMILY;264;MTV;SD;MUSICAL
ARGENTINA;POSPAGO;FAMILY;269;QUIERO MÚSICA EN MI IDIOMA;SD;MUSICAL
ARGENTINA;POSPAGO;FAMILY;303;PAKA PAKA;SD;INFANTIL
ARGENTINA;POSPAGO;FAMILY;304;CARTOON NETWORK;SD;INFANTIL
ARGENTINA;POSPAGO;FAMILY;308;NICKELODEON;SD;INFANTIL
ARGENTINA;POSPAGO;FAMILY;312;DISNEY CHANNEL;SD;INFANTIL
ARGENTINA;POSPAGO;FAMILY;315;DISNEY JUNIOR;SD;INFANTIL
ARGENTINA;POSPAGO;FAMILY;318;PLIM PLIM;SD;INFANTIL
ARGENTINA;POSPAGO;FAMILY;330;DISCOVERY KIDS;SD;INFANTIL
ARGENTINA;POSPAGO;FAMILY;334;CARTOONITO;SD;INFANTIL
ARGENTINA;POSPAGO;FAMILY;351;ORBE 21;SD;RELIGIOSO
ARGENTINA;POSPAGO;FAMILY;352;ENLACE;SD;RELIGIOSO
ARGENTINA;POSPAGO;FAMILY;358;DAYSTAR;SD;RELIGIOSO
ARGENTINA;POSPAGO;FAMILY;502;TNT;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;FAMILY;507;CINECANAL;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;FAMILY;508;STUDIO UNIVERSAL;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;FAMILY;512;CINE.AR;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;FAMILY;518;SPACE;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;FAMILY;605;FOX SPORTS ARGENTINA;SD;DEPORTES
ARGENTINA;POSPAGO;FAMILY;608;FOX SPORTS 2;SD;DEPORTES
ARGENTINA;POSPAGO;FAMILY;609;FOX SPORTS 3;SD;DEPORTES
ARGENTINA;POSPAGO;FAMILY;610;DSPORTS;SD;DEPORTES
ARGENTINA;POSPAGO;FAMILY;612;D SPORTS 2;SD;DEPORTES
ARGENTINA;POSPAGO;FAMILY;613;D SPORTS+;SD;DEPORTES
ARGENTINA;POSPAGO;FAMILY;620;TYC SPORTS;SD;DEPORTES
ARGENTINA;POSPAGO;FAMILY;621;ESPN;SD;DEPORTES
ARGENTINA;POSPAGO;FAMILY;622;ESPN 2;SD;DEPORTES
ARGENTINA;POSPAGO;FAMILY;623;ESPN 3;SD;DEPORTES
ARGENTINA;POSPAGO;FAMILY;628;GOLF CHANNEL;SD;DEPORTES
ARGENTINA;POSPAGO;FAMILY;631;DSPORTS RADIO;SD;DEPORTES
ARGENTINA;POSPAGO;FAMILY;656;DEPORTV;SD;DEPORTES
ARGENTINA;POSPAGO;FAMILY;704;CNN EN ESPAÑOL;SD;NOTICIAS
ARGENTINA;POSPAGO;FAMILY;706;CNN INTERNATIONAL;SD;NOTICIAS
ARGENTINA;POSPAGO;FAMILY;716;TODO NOTICIAS;SD;NOTICIAS
ARGENTINA;POSPAGO;FAMILY;717;C5N;SD;NOTICIAS
ARGENTINA;POSPAGO;FAMILY;718;CRÓNICA TV;SD;NOTICIAS
ARGENTINA;POSPAGO;FAMILY;719;A24;SD;NOTICIAS
ARGENTINA;POSPAGO;FAMILY;720;CANAL 26;SD;NOTICIAS
ARGENTINA;POSPAGO;FAMILY;724;CHACRA TV;SD;EDUCATIVO
ARGENTINA;POSPAGO;FAMILY;725;NTN 24;SD;NOTICIAS
ARGENTINA;POSPAGO;FAMILY;726;TELEMAX;SD;NACIONAL
ARGENTINA;POSPAGO;FAMILY;727;CABLE NOTICIAS;SD;NOTICIAS
ARGENTINA;POSPAGO;FAMILY;728;CANAL RURAL;SD;EDUCATIVO
ARGENTINA;POSPAGO;FAMILY;729;CONSTRUIR TV;SD;EDUCATIVO
ARGENTINA;POSPAGO;FAMILY;730;NATIONAL GEOGRAPHIC;SD;CIENCIA Y CULTURA
ARGENTINA;POSPAGO;FAMILY;732;DISCOVERY;SD;CIENCIA Y CULTURA
ARGENTINA;POSPAGO;FAMILY;734;ANIMAL PLANET;SD;CIENCIA Y CULTURA
ARGENTINA;POSPAGO;FAMILY;736;DISCOVERY TURBO;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;FAMILY;740;TLC;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;FAMILY;742;HISTORY;SD;CIENCIA Y CULTURA
ARGENTINA;POSPAGO;FAMILY;744;HISTORY 2;SD;CIENCIA Y CULTURA
ARGENTINA;POSPAGO;FAMILY;760;UNIVISION;SD;NACIONAL
ARGENTINA;POSPAGO;FAMILY;764;FRANCE 24;SD;NOTICIAS
ARGENTINA;POSPAGO;FAMILY;766;RAI ITALIA;SD;NACIONAL
ARGENTINA;POSPAGO;FAMILY;772;CARACOL;SD;NACIONAL
ARGENTINA;POSPAGO;FAMILY;773;EL TIEMPO TV;SD;NOTICIAS
ARGENTINA;POSPAGO;FAMILY;774;TV CHILE;SD;NACIONAL
ARGENTINA;POSPAGO;FAMILY;775;RCN NUESTRA TELE;SD;NACIONAL
ARGENTINA;POSPAGO;FAMILY;790;CGTN ESPAÑOL;SD;NOTICIAS
ARGENTINA;POSPAGO;FAMILY;795;TV PERÚ;SD;NACIONAL
ARGENTINA;POSPAGO;FAMILY;804;ESCUELA+;SD;EDUCATIVO
ARGENTINA;POSPAGO;ORO HD;120;AMÉRICA;SD;NACIONAL
ARGENTINA;POSPAGO;ORO HD;121;TV PÚBLICA;SD;NACIONAL
ARGENTINA;POSPAGO;ORO HD;122;EL NUEVE;SD;NACIONAL
ARGENTINA;POSPAGO;ORO HD;123;TELEFÉ;SD;NACIONAL
ARGENTINA;POSPAGO;ORO HD;124;EL TRECE;SD;NACIONAL
ARGENTINA;POSPAGO;ORO HD;125;NET TV;SD;NACIONAL
ARGENTINA;POSPAGO;ORO HD;126;BRAVO TV;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;ORO HD;127;DSHOW;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;ORO HD;128;ENCUENTRO;SD;EDUCATIVO
ARGENTINA;POSPAGO;ORO HD;129;CANAL DE LA CIUDAD;SD;NACIONAL
ARGENTINA;POSPAGO;ORO HD;130;CANAL 7 DE MENDOZA;SD;NACIONAL
ARGENTINA;POSPAGO;ORO HD;131;CANAL 9 DE MENDOZA;SD;NACIONAL
ARGENTINA;POSPAGO;ORO HD;132;CANAL 13 DE RÍO CUARTO;SD;NACIONAL
ARGENTINA;POSPAGO;ORO HD;133;CANAL 7 DE JUJUY;SD;NACIONAL
ARGENTINA;POSPAGO;ORO HD;134;CANAL 3 DE ROSARIO;SD;NACIONAL
ARGENTINA;POSPAGO;ORO HD;135;CANAL 12 DE CÓRDOBA;SD;NACIONAL
ARGENTINA;POSPAGO;ORO HD;136;TELEFÉ CÓRDOBA;SD;NACIONAL
ARGENTINA;POSPAGO;ORO HD;137;TELEFÉ ROSARIO;SD;NACIONAL
ARGENTINA;POSPAGO;ORO HD;139;TVPP PAMPA;SD;NACIONAL
ARGENTINA;POSPAGO;ORO HD;140;CANAL 8 DE SAN JUAN;SD;NACIONAL
ARGENTINA;POSPAGO;ORO HD;199;KZO;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;ORO HD;204;STAR CHANNEL;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;ORO HD;206;WARNER;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;ORO HD;207;A&E;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;ORO HD;208;SONY;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;ORO HD;209;AXN;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;ORO HD;210;AMC;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;ORO HD;213;TNT SERIES;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;ORO HD;214;ATRES SERIES;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;ORO HD;215;COMEDY CENTRAL;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;ORO HD;216;TNT NOVELAS;SD;TELENOVELAS
ARGENTINA;POSPAGO;ORO HD;217;FX;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;ORO HD;218;UNIVERSAL;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;ORO HD;219;USA;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;ORO HD;220;ADULT SWIM;SD;INFANTIL
ARGENTINA;POSPAGO;ORO HD;221;¡HOLA! TV;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;ORO HD;222;E!;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;ORO HD;223;ID;SD;CIENCIA Y CULTURA
ARGENTINA;POSPAGO;ORO HD;226;LAS ESTRELLAS;SD;NACIONAL
ARGENTINA;POSPAGO;ORO HD;227;TL NOVELAS;SD;TELENOVELAS
ARGENTINA;POSPAGO;ORO HD;228;LIFETIME;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;ORO HD;229;DISCOVERY HOME & HEALTH;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;ORO HD;230;AMC SERIES;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;ORO HD;231;TELEMUNDO;SD;TELENOVELAS
ARGENTINA;POSPAGO;ORO HD;232;GOURMET;SD;GASTRONÓMICO
ARGENTINA;POSPAGO;ORO HD;233;FOOD NETWORK;SD;GASTRONÓMICO
ARGENTINA;POSPAGO;ORO HD;236;CIUDAD MAGAZINE;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;ORO HD;238;VOLVER;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;ORO HD;240;CARAS TV;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;ORO HD;264;MTV;SD;MUSICAL
ARGENTINA;POSPAGO;ORO HD;269;QUIERO MÚSICA EN MI IDIOMA;SD;MUSICAL
ARGENTINA;POSPAGO;ORO HD;303;PAKA PAKA;SD;INFANTIL
ARGENTINA;POSPAGO;ORO HD;304;CARTOON NETWORK;SD;INFANTIL
ARGENTINA;POSPAGO;ORO HD;308;NICKELODEON;SD;INFANTIL
ARGENTINA;POSPAGO;ORO HD;309;NICK JR.;SD;INFANTIL
ARGENTINA;POSPAGO;ORO HD;310;REINO INFANTIL;SD;INFANTIL
ARGENTINA;POSPAGO;ORO HD;312;DISNEY CHANNEL;SD;INFANTIL
ARGENTINA;POSPAGO;ORO HD;315;DISNEY JUNIOR;SD;INFANTIL
ARGENTINA;POSPAGO;ORO HD;318;PLIM PLIM;SD;INFANTIL
ARGENTINA;POSPAGO;ORO HD;330;DISCOVERY KIDS;SD;INFANTIL
ARGENTINA;POSPAGO;ORO HD;334;CARTOONITO;SD;INFANTIL
ARGENTINA;POSPAGO;ORO HD;350;EWTN;SD;RELIGIOSO
ARGENTINA;POSPAGO;ORO HD;351;ORBE 21;SD;RELIGIOSO
ARGENTINA;POSPAGO;ORO HD;352;ENLACE;SD;RELIGIOSO
ARGENTINA;POSPAGO;ORO HD;354;CANAL LUZ;SD;RELIGIOSO
ARGENTINA;POSPAGO;ORO HD;358;DAYSTAR;SD;RELIGIOSO
ARGENTINA;POSPAGO;ORO HD;502;TNT;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;ORO HD;503;GOLDEN;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;ORO HD;506;SONY MOVIES;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;ORO HD;507;CINECANAL;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;ORO HD;508;STUDIO UNIVERSAL;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;ORO HD;509;CINEMAX;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;ORO HD;510;MÓRBIDO TV;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;ORO HD;512;CINE.AR;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;ORO HD;513;DHE;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;ORO HD;516;DE PELÍCULA;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;ORO HD;517;GOLDEN EDGE;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;ORO HD;518;SPACE;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;ORO HD;605;FOX SPORTS ARGENTINA;SD;DEPORTES
ARGENTINA;POSPAGO;ORO HD;608;FOX SPORTS 2;SD;DEPORTES
ARGENTINA;POSPAGO;ORO HD;609;FOX SPORTS 3;SD;DEPORTES
ARGENTINA;POSPAGO;ORO HD;610;DSPORTS;SD;DEPORTES
ARGENTINA;POSPAGO;ORO HD;612;D SPORTS 2;SD;DEPORTES
ARGENTINA;POSPAGO;ORO HD;613;D SPORTS+;SD;DEPORTES
ARGENTINA;POSPAGO;ORO HD;620;TYC SPORTS;SD;DEPORTES
ARGENTINA;POSPAGO;ORO HD;621;ESPN;SD;DEPORTES
ARGENTINA;POSPAGO;ORO HD;622;ESPN 2;SD;DEPORTES
ARGENTINA;POSPAGO;ORO HD;623;ESPN 3;SD;DEPORTES
ARGENTINA;POSPAGO;ORO HD;628;GOLF CHANNEL;SD;DEPORTES
ARGENTINA;POSPAGO;ORO HD;631;DSPORTS RADIO;SD;DEPORTES
ARGENTINA;POSPAGO;ORO HD;656;DEPORTV;SD;DEPORTES
ARGENTINA;POSPAGO;ORO HD;700;DNEWS;SD;NOTICIAS
ARGENTINA;POSPAGO;ORO HD;704;CNN EN ESPAÑOL;SD;NOTICIAS
ARGENTINA;POSPAGO;ORO HD;706;CNN INTERNATIONAL;SD;NOTICIAS
ARGENTINA;POSPAGO;ORO HD;707;CNN CHILE;SD;NOTICIAS
ARGENTINA;POSPAGO;ORO HD;708;24 HORAS;SD;NOTICIAS
ARGENTINA;POSPAGO;ORO HD;710;BLOOMBERG;SD;NOTICIAS
ARGENTINA;POSPAGO;ORO HD;715;LA NACIÓN+;SD;NOTICIAS
ARGENTINA;POSPAGO;ORO HD;716;TODO NOTICIAS;SD;NOTICIAS
ARGENTINA;POSPAGO;ORO HD;717;C5N;SD;NOTICIAS
ARGENTINA;POSPAGO;ORO HD;718;CRÓNICA TV;SD;NOTICIAS
ARGENTINA;POSPAGO;ORO HD;719;A24;SD;NOTICIAS
ARGENTINA;POSPAGO;ORO HD;720;CANAL 26;SD;NOTICIAS
ARGENTINA;POSPAGO;ORO HD;724;CHACRA TV;SD;EDUCATIVO
ARGENTINA;POSPAGO;ORO HD;725;NTN 24;SD;NOTICIAS
ARGENTINA;POSPAGO;ORO HD;726;TELEMAX;SD;NACIONAL
ARGENTINA;POSPAGO;ORO HD;727;CABLE NOTICIAS;SD;NOTICIAS
ARGENTINA;POSPAGO;ORO HD;728;CANAL RURAL;SD;EDUCATIVO
ARGENTINA;POSPAGO;ORO HD;729;CONSTRUIR TV;SD;EDUCATIVO
ARGENTINA;POSPAGO;ORO HD;730;NATIONAL GEOGRAPHIC;SD;CIENCIA Y CULTURA
ARGENTINA;POSPAGO;ORO HD;732;DISCOVERY;SD;CIENCIA Y CULTURA
ARGENTINA;POSPAGO;ORO HD;734;ANIMAL PLANET;SD;CIENCIA Y CULTURA
ARGENTINA;POSPAGO;ORO HD;736;DISCOVERY TURBO;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;ORO HD;740;TLC;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;ORO HD;742;HISTORY;SD;CIENCIA Y CULTURA
ARGENTINA;POSPAGO;ORO HD;744;HISTORY 2;SD;CIENCIA Y CULTURA
ARGENTINA;POSPAGO;ORO HD;760;UNIVISION;SD;NACIONAL
ARGENTINA;POSPAGO;ORO HD;762;ANTENA 3;SD;NACIONAL
ARGENTINA;POSPAGO;ORO HD;764;FRANCE 24;SD;NOTICIAS
ARGENTINA;POSPAGO;ORO HD;766;RAI ITALIA;SD;NACIONAL
ARGENTINA;POSPAGO;ORO HD;768;BBC;SD;INFORMATIVO
ARGENTINA;POSPAGO;ORO HD;770;DW;SD;NOTICIAS
ARGENTINA;POSPAGO;ORO HD;772;CARACOL;SD;NACIONAL
ARGENTINA;POSPAGO;ORO HD;773;EL TIEMPO TV;SD;NOTICIAS
ARGENTINA;POSPAGO;ORO HD;774;TV CHILE;SD;NACIONAL
ARGENTINA;POSPAGO;ORO HD;775;RCN NUESTRA TELE;SD;NACIONAL
ARGENTINA;POSPAGO;ORO HD;778;RTP INTERNACIONAL;SD;NACIONAL
ARGENTINA;POSPAGO;ORO HD;790;CGTN ESPAÑOL;SD;NOTICIAS
ARGENTINA;POSPAGO;ORO HD;795;TV PERÚ;SD;NACIONAL
ARGENTINA;POSPAGO;ORO HD;804;ESCUELA+;SD;EDUCATIVO
ARGENTINA;POSPAGO;ORO HD;1120;AMÉRICA HD;HD;NACIONAL
ARGENTINA;POSPAGO;ORO HD;1121;TV PÚBLICA HD;HD;NACIONAL
ARGENTINA;POSPAGO;ORO HD;1122;EL NUEVE HD;HD;NACIONAL
ARGENTINA;POSPAGO;ORO HD;1123;TELEFÉ HD;HD;NACIONAL
ARGENTINA;POSPAGO;ORO HD;1124;EL TRECE HD;HD;NACIONAL
ARGENTINA;POSPAGO;ORO HD;1125;NET TV HD;HD;NACIONAL
ARGENTINA;POSPAGO;ORO HD;1127;DSHOW HD;HD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;ORO HD;1199;KZO HD;HD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;ORO HD;1204;STAR CHANNEL HD;HD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;ORO HD;1206;WARNER HD;HD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;ORO HD;1207;A&E HD;HD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;ORO HD;1208;SONY HD;HD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;ORO HD;1209;AXN HD;HD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;ORO HD;1210;AMC HD;HD;SERIES Y PELICULAS
