Pais;Cliente;Pacote;VC;Canal;Tecnología;Categoría
COLOMBIA;POSPAGO;BRONCE;148;TRO;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE;149;TRECE;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE;150;TELE ISLAS;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE;151;TELEMEDELLIN;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE;152;TV AGRO;SD;EDUCATIVO
COLOMBIA;POSPAGO;BRONCE;202;STAR CHANNEL;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE;206;WARNER;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE;207;A&E;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE;208;SONY;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE;209;AXN HD;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE;214;ATRES SERIES;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE;217;FX;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE;218;UNIVERSAL;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE;221;¡HOLA! TV;SD;HOGAR Y VARIEDADES
COLOMBIA;POSPAGO;BRONCE;222;E!;SD;HOGAR Y VARIEDADES
COLOMBIA;POSPAGO;BRONCE;223;ID;SD;CIENCIA Y CULTURA
COLOMBIA;POSPAGO;BRONCE;226;CANAL DE LAS ESTRELLAS;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE;227;TL NOVELAS;SD;TELENOVELAS
COLOMBIA;POSPAGO;BRONCE;229;DISCOVERY HOME & HEALTH;SD;HOGAR Y VARIEDADES
COLOMBIA;POSPAGO;BRONCE;230;AMC SERIES;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE;231;TELEMUNDO;SD;TELENOVELAS
COLOMBIA;POSPAGO;BRONCE;232;EL GOURMET;SD;GASTRONÓMICO
COLOMBIA;POSPAGO;BRONCE;264;MTV;SD;MUSICAL
COLOMBIA;POSPAGO;BRONCE;269;QUIERO MÚSICA EN MI IDIOMA;SD;MUSICAL
COLOMBIA;POSPAGO;BRONCE;270;MI GENTE 3.0;SD;HOGAR Y VARIEDADES
COLOMBIA;POSPAGO;BRONCE;302;ESCUELA+;SD;EDUCATIVO
COLOMBIA;POSPAGO;BRONCE;304;CARTOON NETWORK;SD;INFANTIL
COLOMBIA;POSPAGO;BRONCE;308;NICKELODEON;SD;INFANTIL
COLOMBIA;POSPAGO;BRONCE;309;NICK JR.;SD;INFANTIL
COLOMBIA;POSPAGO;BRONCE;314;DISNEY CHANNEL (MULTI);SD;INFANTIL
COLOMBIA;POSPAGO;BRONCE;315;DISNEY JUNIOR;SD;INFANTIL
COLOMBIA;POSPAGO;BRONCE;318;PLIM PLIM;SD;INFANTIL
COLOMBIA;POSPAGO;BRONCE;330;DISCOVERY KIDS;SD;INFANTIL
COLOMBIA;POSPAGO;BRONCE;334;CARTOONITO;SD;INFANTIL
COLOMBIA;POSPAGO;BRONCE;350;EWTN;SD;RELIGIOSO
COLOMBIA;POSPAGO;BRONCE;351;ORBE 21;SD;RELIGIOSO
COLOMBIA;POSPAGO;BRONCE;352;ENLACE;SD;RELIGIOSO
COLOMBIA;POSPAGO;BRONCE;353;CRISTOVISIÓN;SD;RELIGIOSO
COLOMBIA;POSPAGO;BRONCE;358;DAYSTAR;SD;RELIGIOSO
COLOMBIA;POSPAGO;BRONCE;502;TNT;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE;503;GOLDEN;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE;507;CINECANAL;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE;508;STUDIO UNIVERSAL;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE;509;CINEMAX;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE;510;MÓRBIDO TV;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE;516;DE PELÍCULA;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE;518;SPACE;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE;610;DSPORTS;SD;DEPORTES
COLOMBIA;POSPAGO;BRONCE;612;DSPORTS 2;SD;DEPORTES
COLOMBIA;POSPAGO;BRONCE;613;DSPORTS +;SD;DEPORTES
COLOMBIA;POSPAGO;BRONCE;621;ESPN;SD;DEPORTES
COLOMBIA;POSPAGO;BRONCE;622;ESPN 2 ANDINA;SD;DEPORTES
COLOMBIA;POSPAGO;BRONCE;623;ESPN 3;SD;DEPORTES
COLOMBIA;POSPAGO;BRONCE;625;ESPN 5;SD;DEPORTES
COLOMBIA;POSPAGO;BRONCE;626;ESPN 6;SD;DEPORTES
COLOMBIA;POSPAGO;BRONCE;627;ESPN 7;SD;DEPORTES
COLOMBIA;POSPAGO;BRONCE;631;DSPORTS RADIO;AUDIO;DEPORTES
COLOMBIA;POSPAGO;BRONCE;633;WIN SPORTS;SD;DEPORTES
COLOMBIA;POSPAGO;BRONCE;700;D NEWS;SD;NOTICIAS
COLOMBIA;POSPAGO;BRONCE;704;CNN EN ESPAÑOL;SD;NOTICIAS
COLOMBIA;POSPAGO;BRONCE;716;TODO NOTICIAS;SD;NOTICIAS
COLOMBIA;POSPAGO;BRONCE;720;CANAL 26;SD;NOTICIAS
COLOMBIA;POSPAGO;BRONCE;726;CANAL RURAL;SD;EDUCATIVO
COLOMBIA;POSPAGO;BRONCE;730;NATIONAL GEOGRAPHIC;SD;CIENCIA Y CULTURA
COLOMBIA;POSPAGO;BRONCE;732;DISCOVERY;SD;CIENCIA Y CULTURA
COLOMBIA;POSPAGO;BRONCE;742;HISTORY;SD;CIENCIA Y CULTURA
COLOMBIA;POSPAGO;BRONCE;764;FRANCE 24;SD;NOTICIAS
COLOMBIA;POSPAGO;BRONCE;774;TV CHILE INTERNACIONAL;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE;784;EL TRECE;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE;786;TELEFÉ;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE;790;CGTN;SD;NOTICIAS
COLOMBIA;POSPAGO;BRONCE;980;UNIÓN RADIO NOTICIAS;AUDIO;AUDIO
COLOMBIA;POSPAGO;BRONCE;982;RADIO CARACOL;AUDIO;AUDIO
COLOMBIA;POSPAGO;BRONCE;984;RADIO FRANCE INTERNACIONAL;AUDIO;AUDIO
COLOMBIA;POSPAGO;BRONCE;991;LA FM PLUS;AUDIO;AUDIO
COLOMBIA;POSPAGO;BRONCE;992;ALERTA BOGOTÁ;AUDIO;NOTICIAS
COLOMBIA;POSPAGO;BRONCE;993;LA W RADIO;AUDIO;AUDIO
COLOMBIA;POSPAGO;BRONCE;1127;DSHOW;SD;HOGAR Y VARIEDADES
COLOMBIA;POSPAGO;BRONCE;1147;CABLE NOTICIAS;HD;NOTICIAS
COLOMBIA;POSPAGO;BRONCE;1217;FX;HD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE;1222;E!;HD;HOGAR Y VARIEDADES
COLOMBIA;POSPAGO;BRONCE;1265;MUSIC TOP;HD;MUSICAL
COLOMBIA;POSPAGO;BRONCE;1270;LATINA TV;HD;NACIONAL
COLOMBIA;POSPAGO;BRONCE;1302;ESCUELA+;HD;EDUCATIVO
COLOMBIA;POSPAGO;BRONCE;1318;PLIM PLIM;HD;INFANTIL
COLOMBIA;POSPAGO;BRONCE;1623;ESPN 3;HD;DEPORTES
COLOMBIA;POSPAGO;BRONCE;1700;D NEWS;HD;NOTICIAS
COLOMBIA;POSPAGO;BRONCE;N/A;AMAZON PRIME;DIGITAL PREMIUM;AMAZON
COLOMBIA;POSPAGO;BRONCE DIGITAL;117;TV FAMILIA;SD;RELIGIOSO
COLOMBIA;POSPAGO;BRONCE DIGITAL;127;DSHOW;SD;HOGAR Y VARIEDADES
COLOMBIA;POSPAGO;BRONCE DIGITAL;130;RCN;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE DIGITAL;132;CARACOL;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE DIGITAL;133;CITY TV;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE DIGITAL;134;CARACOL INTERNACIONAL;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE DIGITAL;135;RCN NUESTRA TELE;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE DIGITAL;136;CANAL UNO;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE DIGITAL;137;SEÑAL COLOMBIA;SD;EDUCATIVO
COLOMBIA;POSPAGO;BRONCE DIGITAL;138;SEÑAL INSTITUCIONAL;SD;INFORMATIVO
COLOMBIA;POSPAGO;BRONCE DIGITAL;139;CANAL CONGRESO;SD;INFORMATIVO
COLOMBIA;POSPAGO;BRONCE DIGITAL;140;TELEANTIOQUIA;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE DIGITAL;141;TELEPACIFICO;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE DIGITAL;142;TELECAFE;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE DIGITAL;143;CANAL CAPITAL;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE DIGITAL;144;TELECAFE;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE DIGITAL;145;NTN 24;SD;NOTICIAS
COLOMBIA;POSPAGO;BRONCE DIGITAL;146;EL TIEMPO;SD;NOTICIAS
COLOMBIA;POSPAGO;BRONCE DIGITAL;147;CABLE NOTICIAS;SD;NOTICIAS
COLOMBIA;POSPAGO;BRONCE DIGITAL;202;STAR CHANNEL;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE DIGITAL;206;WARNER;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE DIGITAL;207;A&E;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE DIGITAL;208;SONY;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE DIGITAL;209;AXN HD;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE DIGITAL;217;FX;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE DIGITAL;218;UNIVERSAL;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE DIGITAL;221;¡HOLA! TV;SD;HOGAR Y VARIEDADES
COLOMBIA;POSPAGO;BRONCE DIGITAL;222;E!;SD;HOGAR Y VARIEDADES
COLOMBIA;POSPAGO;BRONCE DIGITAL;223;ID;SD;CIENCIA Y CULTURA
COLOMBIA;POSPAGO;BRONCE DIGITAL;226;CANAL DE LAS ESTRELLAS;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE DIGITAL;227;TL NOVELAS;SD;TELENOVELAS
COLOMBIA;POSPAGO;BRONCE DIGITAL;229;DISCOVERY HOME & HEALTH;SD;HOGAR Y VARIEDADES
COLOMBIA;POSPAGO;BRONCE DIGITAL;230;AMC SERIES;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE DIGITAL;231;TELEMUNDO;SD;TELENOVELAS
COLOMBIA;POSPAGO;BRONCE DIGITAL;232;EL GOURMET;SD;GASTRONÓMICO
COLOMBIA;POSPAGO;BRONCE DIGITAL;233;FOOD NETWORK;SD;GASTRONÓMICO
COLOMBIA;POSPAGO;BRONCE DIGITAL;264;MTV;SD;MUSICAL
COLOMBIA;POSPAGO;BRONCE DIGITAL;269;QUIERO MÚSICA EN MI IDIOMA;SD;MUSICAL
COLOMBIA;POSPAGO;BRONCE DIGITAL;270;MI GENTE 3.0;SD;HOGAR Y VARIEDADES
COLOMBIA;POSPAGO;BRONCE DIGITAL;302;ESCUELA+;SD;EDUCATIVO
COLOMBIA;POSPAGO;BRONCE DIGITAL;304;CARTOON NETWORK;SD;INFANTIL
COLOMBIA;POSPAGO;BRONCE DIGITAL;308;NICKELODEON;SD;INFANTIL
COLOMBIA;POSPAGO;BRONCE DIGITAL;309;NICK JR.;SD;INFANTIL
COLOMBIA;POSPAGO;BRONCE DIGITAL;314;DISNEY CHANNEL (MULTI);SD;INFANTIL
COLOMBIA;POSPAGO;BRONCE DIGITAL;315;DISNEY JUNIOR;SD;INFANTIL
COLOMBIA;POSPAGO;BRONCE DIGITAL;318;PLIM PLIM;SD;INFANTIL
COLOMBIA;POSPAGO;BRONCE DIGITAL;330;DISCOVERY KIDS;SD;INFANTIL
COLOMBIA;POSPAGO;BRONCE DIGITAL;334;CARTOONITO;SD;INFANTIL
COLOMBIA;POSPAGO;BRONCE DIGITAL;350;EWTN;SD;RELIGIOSO
COLOMBIA;POSPAGO;BRONCE DIGITAL;352;ENLACE;SD;RELIGIOSO
COLOMBIA;POSPAGO;BRONCE DIGITAL;353;CRISTOVISIÓN;SD;RELIGIOSO
COLOMBIA;POSPAGO;BRONCE DIGITAL;358;DAYSTAR;SD;RELIGIOSO
COLOMBIA;POSPAGO;BRONCE DIGITAL;502;TNT;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE DIGITAL;507;CINECANAL;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE DIGITAL;508;STUDIO UNIVERSAL;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE DIGITAL;509;CINEMAX;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE DIGITAL;518;SPACE;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE DIGITAL;610;DSPORTS;SD;DEPORTES
COLOMBIA;POSPAGO;BRONCE DIGITAL;612;DSPORTS 2;SD;DEPORTES
COLOMBIA;POSPAGO;BRONCE DIGITAL;621;ESPN;SD;DEPORTES
COLOMBIA;POSPAGO;BRONCE DIGITAL;622;ESPN 2 ANDINA;SD;DEPORTES
COLOMBIA;POSPAGO;BRONCE DIGITAL;623;ESPN 3;SD;DEPORTES
COLOMBIA;POSPAGO;BRONCE DIGITAL;625;ESPN 5;SD;DEPORTES
COLOMBIA;POSPAGO;BRONCE DIGITAL;626;ESPN 6;SD;DEPORTES
COLOMBIA;POSPAGO;BRONCE DIGITAL;627;ESPN 7;SD;DEPORTES
COLOMBIA;POSPAGO;BRONCE DIGITAL;631;DSPORTS RADIO;AUDIO;DEPORTES
COLOMBIA;POSPAGO;BRONCE DIGITAL;633;WIN SPORTS;SD;DEPORTES
COLOMBIA;POSPAGO;BRONCE DIGITAL;700;D NEWS;SD;NOTICIAS
COLOMBIA;POSPAGO;BRONCE DIGITAL;704;CNN EN ESPAÑOL;SD;NOTICIAS
COLOMBIA;POSPAGO;BRONCE DIGITAL;716;TODO NOTICIAS;SD;NOTICIAS
COLOMBIA;POSPAGO;BRONCE DIGITAL;720;CANAL 26;SD;NOTICIAS
COLOMBIA;POSPAGO;BRONCE DIGITAL;726;CANAL RURAL;SD;EDUCATIVO
COLOMBIA;POSPAGO;BRONCE DIGITAL;730;NATIONAL GEOGRAPHIC;SD;CIENCIA Y CULTURA
COLOMBIA;POSPAGO;BRONCE DIGITAL;732;DISCOVERY;SD;CIENCIA Y CULTURA
COLOMBIA;POSPAGO;BRONCE DIGITAL;742;HISTORY;SD;CIENCIA Y CULTURA
COLOMBIA;POSPAGO;BRONCE DIGITAL;764;FRANCE 24;SD;NOTICIAS
COLOMBIA;POSPAGO;BRONCE DIGITAL;774;TV CHILE INTERNACIONAL;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE DIGITAL;784;EL TRECE;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE DIGITAL;786;TELEFÉ;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE DIGITAL;980;UNIÓN RADIO NOTICIAS;AUDIO;AUDIO
COLOMBIA;POSPAGO;BRONCE DIGITAL;982;RADIO CARACOL;AUDIO;AUDIO
COLOMBIA;POSPAGO;BRONCE DIGITAL;984;RADIO FRANCE INTERNACIONAL;AUDIO;AUDIO
COLOMBIA;POSPAGO;BRONCE DIGITAL;991;LA FM PLUS;AUDIO;AUDIO
COLOMBIA;POSPAGO;BRONCE DIGITAL;992;ALERTA BOGOTÁ;AUDIO;NOTICIAS
COLOMBIA;POSPAGO;BRONCE DIGITAL;993;LA W RADIO;AUDIO;AUDIO
COLOMBIA;POSPAGO;BRONCE DIGITAL;1127;DSHOW;SD;HOGAR Y VARIEDADES
COLOMBIA;POSPAGO;BRONCE DIGITAL;1136;CANAL UNO;HD;NACIONAL
COLOMBIA;POSPAGO;BRONCE DIGITAL;1137;SEÑAL COLOMBIA;HD;EDUCATIVO
COLOMBIA;POSPAGO;BRONCE DIGITAL;1140;TELEANTIOQUIA;HD;NACIONAL
COLOMBIA;POSPAGO;BRONCE DIGITAL;1141;TELEPACIFICO;HD;NACIONAL
COLOMBIA;POSPAGO;BRONCE DIGITAL;1142;TELECAFE;HD;NACIONAL
COLOMBIA;POSPAGO;BRONCE DIGITAL;1217;FX;HD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE DIGITAL;1222;E!;HD;HOGAR Y VARIEDADES
COLOMBIA;POSPAGO;BRONCE DIGITAL;1270;LATINA TV;HD;NACIONAL
COLOMBIA;POSPAGO;BRONCE DIGITAL;1302;ESCUELA+;HD;EDUCATIVO
COLOMBIA;POSPAGO;BRONCE DIGITAL;1318;PLIM PLIM;HD;INFANTIL
COLOMBIA;POSPAGO;BRONCE DIGITAL;1623;ESPN 3;HD;DEPORTES
COLOMBIA;POSPAGO;BRONCE DIGITAL;1633;WIN SPORTS;HD;DEPORTES
COLOMBIA;POSPAGO;BRONCE DIGITAL;1700;D NEWS;HD;NOTICIAS
COLOMBIA;POSPAGO;BRONCE DIGITAL;N/A;AMAZON PRIME;DIGITAL PREMIUM;AMAZON
COLOMBIA;POSPAGO;BRONCE HD;117;TV FAMILIA;SD;RELIGIOSO
COLOMBIA;POSPAGO;BRONCE HD;127;DSHOW;SD;HOGAR Y VARIEDADES
COLOMBIA;POSPAGO;BRONCE HD;130;RCN;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE HD;132;CARACOL;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE HD;133;CITY TV;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE HD;134;CARACOL INTERNACIONAL;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE HD;135;RCN NUESTRA TELE;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE HD;136;CANAL UNO;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE HD;137;SEÑAL COLOMBIA;SD;EDUCATIVO
COLOMBIA;POSPAGO;BRONCE HD;138;SEÑAL INSTITUCIONAL;SD;INFORMATIVO
COLOMBIA;POSPAGO;BRONCE HD;139;CANAL CONGRESO;SD;INFORMATIVO
COLOMBIA;POSPAGO;BRONCE HD;140;TELEANTIOQUIA;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE HD;141;TELEPACIFICO;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE HD;142;TELECAFE;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE HD;143;CANAL CAPITAL;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE HD;144;TELECAFE;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE HD;145;NTN 24;SD;NOTICIAS
COLOMBIA;POSPAGO;BRONCE HD;146;EL TIEMPO;SD;NOTICIAS
COLOMBIA;POSPAGO;BRONCE HD;147;CABLE NOTICIAS;SD;NOTICIAS
COLOMBIA;POSPAGO;BRONCE HD;148;TRO;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE HD;149;TRECE;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE HD;150;TELE ISLAS;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE HD;151;TELEMEDELLIN;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE HD;152;TV AGRO;SD;EDUCATIVO
COLOMBIA;POSPAGO;BRONCE HD;202;STAR CHANNEL;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE HD;206;WARNER;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE HD;207;A&E;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE HD;208;SONY;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE HD;209;AXN HD;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE HD;214;ATRES SERIES;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE HD;217;FX;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE HD;218;UNIVERSAL;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE HD;221;¡HOLA! TV;SD;HOGAR Y VARIEDADES
COLOMBIA;POSPAGO;BRONCE HD;222;E!;SD;HOGAR Y VARIEDADES
COLOMBIA;POSPAGO;BRONCE HD;223;ID;SD;CIENCIA Y CULTURA
COLOMBIA;POSPAGO;BRONCE HD;226;CANAL DE LAS ESTRELLAS;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE HD;227;TL NOVELAS;SD;TELENOVELAS
COLOMBIA;POSPAGO;BRONCE HD;229;DISCOVERY HOME & HEALTH;SD;HOGAR Y VARIEDADES
COLOMBIA;POSPAGO;BRONCE HD;230;AMC SERIES;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE HD;231;TELEMUNDO;SD;TELENOVELAS
COLOMBIA;POSPAGO;BRONCE HD;232;EL GOURMET;SD;GASTRONÓMICO
COLOMBIA;POSPAGO;BRONCE HD;264;MTV;SD;MUSICAL
COLOMBIA;POSPAGO;BRONCE HD;269;QUIERO MÚSICA EN MI IDIOMA;SD;MUSICAL
COLOMBIA;POSPAGO;BRONCE HD;270;MI GENTE 3.0;SD;HOGAR Y VARIEDADES
COLOMBIA;POSPAGO;BRONCE HD;302;ESCUELA+;SD;EDUCATIVO
COLOMBIA;POSPAGO;BRONCE HD;304;CARTOON NETWORK;SD;INFANTIL
COLOMBIA;POSPAGO;BRONCE HD;308;NICKELODEON;SD;INFANTIL
COLOMBIA;POSPAGO;BRONCE HD;309;NICK JR.;SD;INFANTIL
COLOMBIA;POSPAGO;BRONCE HD;314;DISNEY CHANNEL (MULTI);SD;INFANTIL
COLOMBIA;POSPAGO;BRONCE HD;315;DISNEY JUNIOR;SD;INFANTIL
COLOMBIA;POSPAGO;BRONCE HD;318;PLIM PLIM;SD;INFANTIL
COLOMBIA;POSPAGO;BRONCE HD;330;DISCOVERY KIDS;SD;INFANTIL
COLOMBIA;POSPAGO;BRONCE HD;334;CARTOONITO;SD;INFANTIL
COLOMBIA;POSPAGO;BRONCE HD;350;EWTN;SD;RELIGIOSO
COLOMBIA;POSPAGO;BRONCE HD;351;ORBE 21;SD;RELIGIOSO
COLOMBIA;POSPAGO;BRONCE HD;352;ENLACE;SD;RELIGIOSO
COLOMBIA;POSPAGO;BRONCE HD;353;CRISTOVISIÓN;SD;RELIGIOSO
COLOMBIA;POSPAGO;BRONCE HD;358;DAYSTAR;SD;RELIGIOSO
COLOMBIA;POSPAGO;BRONCE HD;502;TNT;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE HD;503;GOLDEN;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE HD;507;CINECANAL;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE HD;508;STUDIO UNIVERSAL;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE HD;509;CINEMAX;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE HD;510;MÓRBIDO TV;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE HD;516;DE PELÍCULA;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE HD;518;SPACE;SD;SERIES Y PELICULAS
COLOMBIA;POSPAGO;BRONCE HD;610;DSPORTS;SD;DEPORTES
COLOMBIA;POSPAGO;BRONCE HD;612;DSPORTS 2;SD;DEPORTES
COLOMBIA;POSPAGO;BRONCE HD;613;DSPORTS +;SD;DEPORTES
COLOMBIA;POSPAGO;BRONCE HD;621;ESPN;SD;DEPORTES
COLOMBIA;POSPAGO;BRONCE HD;622;ESPN 2 ANDINA;SD;DEPORTES
COLOMBIA;POSPAGO;BRONCE HD;623;ESPN 3;SD;DEPORTES
COLOMBIA;POSPAGO;BRONCE HD;625;ESPN 5;SD;DEPORTES
COLOMBIA;POSPAGO;BRONCE HD;626;ESPN 6;SD;DEPORTES
COLOMBIA;POSPAGO;BRONCE HD;627;ESPN 7;SD;DEPORTES
COLOMBIA;POSPAGO;BRONCE HD;631;DSPORTS RADIO;AUDIO;DEPORTES
COLOMBIA;POSPAGO;BRONCE HD;633;WIN SPORTS;SD;DEPORTES
COLOMBIA;POSPAGO;BRONCE HD;700;D NEWS;SD;NOTICIAS
COLOMBIA;POSPAGO;BRONCE HD;704;CNN EN ESPAÑOL;SD;NOTICIAS
COLOMBIA;POSPAGO;BRONCE HD;716;TODO NOTICIAS;SD;NOTICIAS
COLOMBIA;POSPAGO;BRONCE HD;720;CANAL 26;SD;NOTICIAS
COLOMBIA;POSPAGO;BRONCE HD;726;CANAL RURAL;SD;EDUCATIVO
COLOMBIA;POSPAGO;BRONCE HD;730;NATIONAL GEOGRAPHIC;SD;CIENCIA Y CULTURA
COLOMBIA;POSPAGO;BRONCE HD;732;DISCOVERY;SD;CIENCIA Y CULTURA
COLOMBIA;POSPAGO;BRONCE HD;742;HISTORY;SD;CIENCIA Y CULTURA
COLOMBIA;POSPAGO;BRONCE HD;764;FRANCE 24;SD;NOTICIAS
COLOMBIA;POSPAGO;BRONCE HD;774;TV CHILE INTERNACIONAL;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE HD;784;EL TRECE;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE HD;786;TELEFÉ;SD;NACIONAL
COLOMBIA;POSPAGO;BRONCE HD;790;CGTN;SD;NOTICIAS
COLOMBIA;POSPAGO;BRONCE HD;980;UNIÓN RADIO NOTICIAS;AUDIO;AUDIO
COLOMBIA;POSPAGO;BRONCE HD;982;RADIO CARACOL;AUDIO;AUDIO
COLOMBIA;POSPAGO;BRONCE HD;984;RADIO FRANCE INTERNACIONAL;AUDIO;AUDIO
COLOMBIA;POSPAGO;BRONCE HD;991;LA FM PLUS;AUDIO;AUDIO
COLOMBIA;POSPAGO;BRONCE HD;992;ALERTA BOGOTÁ;AUDIO;NOTICIAS
COLOMBIA;POSPAGO;BRONCE HD;993;LA W RADIO;AUDIO;AUDIO
COLOMBIA;POSPAGO;BRONCE HD;1127;DSHOW;SD;HOGAR Y VARIEDADES
COLOMBIA;POSPAGO;BRONCE HD;1130;RCN;HD;NACIONAL
COLOMBIA;POSPAGO;BRONCE HD;1132;CARACOL;HD;NACIONAL
COLOMBIA;POSPAGO;BRONCE HD;1136;CANAL UNO;HD;NACIONAL
COLOMBIA;POSPAGO;BRONCE HD;1137;SEÑAL COLOMBIA;HD;EDUCATIVO
COLOMBIA;POSPAGO;BRONCE HD;1138;SEÑAL INSTITUCIONAL;HD;INFORMATIVO
COLOMBIA;POSPAGO;BRONCE HD;1140;TELEANTIOQUIA;HD;NACIONAL
COLOMBIA;POSPAGO;BRONCE HD;1141;TELEPACIFICO;HD;NACIONAL
COLOMBIA;POSPAGO;BRONCE HD;1142;TELECAFE;HD;NACIONAL
COLOMBIA;POSPAGO;BRONCE HD;1147;CABLE NOTICIAS;HD;NOTICIAS
